subject,condition,fixation_advantage
108,all,0.04560000000000002
108,all,-0.7576
108,all,-0.7894
108,all,1.0718
108,all,-1.0542
108,all,-1.2928
108,all,-0.3754000000000001
108,all,-1.2892000000000001
108,all,2.727
108,all,-1.456
108,all,-0.08079999999999996
108,all,-0.2304000000000001
108,all,-0.3188
108,all,2.352
108,all,-0.0364
108,all,-0.21760000000000002
108,all,1.694
108,all,-0.859
108,all,-0.9782000000000001
108,all,0.7084
108,all,-0.9362
108,all,-0.0746
108,all,0.3314
108,all,-0.1958
108,all,-0.331
108,all,-0.2518
108,all,-0.6544
108,all,-0.131
108,all,0.5954
108,all,-0.5002
108,all,1.8626
108,all,0.39720000000000005
108,all,-1.3852
108,all,-1.4020000000000001
108,all,-1.4736
108,all,-0.722
108,all,-1.809
108,all,3.7546
108,all,-0.757
108,all,-0.068
108,all,-1.2068000000000003
108,all,-2.1302
108,all,4.1202
108,all,-0.2214
108,all,-0.301
108,all,-0.33780000000000004
108,all,-0.41179999999999994
108,all,-0.22360000000000002
108,all,-0.057
108,all,0.232
108,all,0.04440000000000001
108,all,-0.5284
108,all,-0.6990000000000001
108,all,0.07339999999999998
108,all,-0.402
108,all,1.7732
108,all,0.5082000000000001
108,all,-1.185
108,all,1.5398
108,all,-1.633
108,all,1.5786
108,all,1.0756
108,all,-2.5656
108,all,0.8068000000000002
108,all,-1.3501999999999998
108,all,0.20259999999999992
108,all,1.2921999999999998
108,all,0.3364000000000001
108,all,1.3684
108,all,-4.1098
108,all,0.17119999999999982
108,all,-3.4581999999999997
108,all,0.8316000000000003
108,all,0.5271999999999998
108,all,2.9008000000000003
108,all,-3.2888
108,all,-0.35580000000000017
108,all,-3.2418000000000005
108,all,-3.2526000000000006
108,all,-0.272
108,all,-0.4652
108,all,0.6688
108,all,-0.539
108,all,0.8296
108,all,-0.5914
108,all,1.3898
108,all,0.6524
108,all,2.2936
108,all,-0.7224000000000002
108,all,-1.2402
108,all,-1.0154
108,all,2.5324
108,all,0.3032
108,all,-1.6234000000000002
108,all,2.1550000000000002
108,all,-0.4525999999999999
108,all,-2.8642
108,all,-1.1608000000000003
108,all,-0.5556
108,all,2.4732
108,all,-1.0792000000000002
108,all,-0.076
108,all,-0.25960000000000005
108,all,0.7946000000000001
108,all,-0.8300000000000001
108,all,-0.4606
108,all,-1.2778
108,all,0.8778
108,all,0.9798
108,all,2.0468
108,all,-2.5214000000000003
108,all,-2.3326
108,all,-2.2102
108,all,3.3796
108,all,-2.4972
108,all,0.05359999999999991
108,all,-0.0738
108,all,-0.2072
108,all,-0.2742
108,all,0.0076000000000000225
108,all,0.3282
108,all,-0.854
108,all,2.2066
108,all,-0.3344
108,all,-0.23500000000000001
108,all,-0.0146
108,all,-0.0366
108,all,-0.246
108,all,-0.7466
108,all,1.1765999999999999
108,all,-1.2872000000000001
108,all,-2.193
108,all,-0.844
108,all,-0.28380000000000016
108,all,0.9034000000000001
108,all,-0.374
108,all,-0.67
108,all,-0.8002
108,all,0.31640000000000007
108,all,-1.498
108,all,2.4146
108,all,0.30479999999999996
108,all,-1.528
108,all,0.433
108,all,-0.5028
108,all,-0.5866
108,all,-0.07959999999999999
108,all,0.2982
108,all,0.3426
108,all,-0.38680000000000003
108,all,-0.431
108,all,-0.5058
108,all,-0.31160000000000004
108,all,-0.1866
108,all,-0.2808
108,all,-0.5222000000000001
108,all,2.5826
108,all,-0.49979999999999997
108,all,-0.8138
108,all,2.6256
108,all,-1.3224
108,all,-0.0274
108,all,-0.0792
108,all,-0.12360000000000003
108,all,0.7216
108,all,-0.7857999999999999
108,all,-0.7562000000000001
108,all,1.6652
108,all,0.39
108,all,-0.7192000000000001
108,all,0.31620000000000004
108,all,2.0134000000000003
108,all,-0.6864000000000001
108,all,-1.7062000000000002
108,all,-0.3496
108,all,1.3774000000000002
108,all,-0.9504
108,all,2.4764
108,all,-1.0568
108,all,-1.4114000000000002
108,all,0.3188
108,all,-2.057
108,all,-2.3638000000000003
108,all,-0.0438
108,all,-0.5327999999999999
108,all,-0.7782000000000001
108,all,0.5666
108,all,1.9892
108,all,0.6808
108,all,-0.9092000000000001
108,all,-1.228
108,all,1.3276
108,all,-0.7485999999999999
108,all,2.4726
108,all,1.723
108,all,-0.14640000000000009
108,all,1.8965999999999998
108,all,0.3308
108,all,-1.8126
108,all,-2.1976
108,all,-1.0038000000000002
108,all,-2.024
108,all,-0.12380000000000019
108,all,-0.201
108,all,0.9152
108,all,-0.615
108,all,-0.30820000000000003
108,all,-0.9496
108,all,-1.103
108,all,-0.3545999999999999
108,all,-1.444
108,all,-0.07200000000000001
108,all,0.1874
108,all,-0.29460000000000003
108,all,0.36560000000000004
108,all,-0.5022
108,all,-0.5680000000000001
108,all,-0.22220000000000004
108,all,-0.5734
108,all,-0.9252
108,all,-0.33420000000000005
108,all,-0.9678
108,all,1.0184
108,all,-0.6586
108,all,-1.6396
108,all,-0.5660000000000001
108,all,-1.5418000000000003
108,all,-0.8611999999999999
108,all,-0.064
108,all,0.23040000000000002
108,all,-0.24880000000000002
108,all,-0.3384
108,all,-0.010399999999999977
108,all,-0.637
108,all,0.37920000000000004
108,all,-0.8002
108,all,0.8666
108,all,0.2264
108,all,-0.7246
108,all,-0.8202
108,all,-0.4618
108,all,-0.1102
108,all,-0.397
108,all,-0.5750000000000001
108,all,-0.6544
108,all,-0.2666
108,all,-0.46420000000000006
108,all,-2.0094000000000003
108,all,-1.2164000000000001
108,all,-0.6815999999999999
108,all,-2.083
108,all,-1.1748000000000003
108,all,-1.7431999999999999
108,all,-0.1552
108,all,-0.21380000000000002
108,all,-0.4632
108,all,-0.6062000000000001
108,all,-0.6946
108,all,-0.21639999999999998
108,all,-0.08939999999999998
108,all,0.7542000000000001
108,all,-0.034
108,all,0.04
108,all,0.2984
108,all,-0.518
108,all,-0.5652
108,all,0.2678
108,all,-0.7707999999999999
108,all,-1.1854
108,all,0.606
108,all,2.6308000000000002
108,all,-0.593
108,all,0.4915999999999999
108,all,-0.19759999999999991
108,all,0.8055999999999999
108,all,-0.1176
108,all,-0.3768
108,all,-0.8118
108,all,-2.1594
108,all,10.6938
108,all,-2.48
108,all,-2.5174000000000003
108,all,-3.1492
108,all,0.5411999999999998
108,all,10.6842
108,all,-4.0052
108,all,-4.381399999999999
108,all,-4.0106
108,all,-3.5852
108,all,0.5863999999999997
108,all,-4.6946
108,all,12.691799999999999
108,all,-2.0428
108,all,14.4674
108,all,-2.1836
108,all,-5.1992
108,all,-5.813
108,all,-5.795800000000001
108,all,-1.149
108,all,-4.24
108,all,15.067
108,all,-4.1544
108,all,15.643799999999999
108,all,-2.8062
108,all,-3.0018000000000002
108,all,-0.0466
108,all,-0.125
108,all,0.126
108,all,-0.5942000000000001
108,all,2.1662
108,all,-0.7846000000000001
108,all,-1.0482
108,all,-0.389
108,all,-0.0634
108,all,0.2328
108,all,0.0918
108,all,1.5318
108,all,-0.5012
108,all,-0.551
108,all,-0.6258
108,all,-0.43
108,all,-0.23020000000000004
108,all,-0.4852000000000001
108,all,0.14739999999999998
108,all,-0.3062
108,all,-0.5592
108,all,-0.08820000000000004
108,all,-0.13219999999999998
108,all,0.6128
108,all,-0.3428
108,all,-0.5458
108,all,0.34800000000000003
108,all,-0.7346
108,all,0.9853999999999999
108,all,-0.163
108,all,-1.4060000000000001
108,all,0.9985999999999999
108,all,-0.23500000000000001
108,all,-0.33280000000000004
108,all,-0.6447999999999999
108,all,-0.7498
108,all,-0.17539999999999997
108,all,-0.6696000000000001
108,all,0.8892000000000001
108,all,-1.2444000000000002
108,all,-0.4582
108,all,2.227
108,all,-0.17039999999999997
108,all,2.3624
108,all,-0.8652000000000001
108,all,-0.40779999999999994
108,all,3.6264000000000003
108,all,-1.069
108,all,3.6412
108,all,-0.145
108,all,3.8296
108,all,0.055799999999999954
108,all,-0.7134000000000001
108,all,3.4368000000000003
108,all,1.5562
108,all,0.042799999999999956
108,all,-2.4908
108,all,-2.5468
108,all,-0.5594
108,all,2.7422
108,all,-0.708
108,all,-0.8917999999999999
108,all,-0.0262
108,all,-0.12519999999999998
108,all,-0.454
108,all,0.6437999999999999
108,all,-0.8250000000000001
108,all,-1.085
108,all,-0.2246
108,all,-0.79
108,all,2.5665999999999998
108,all,-0.9842000000000001
108,all,2.7914000000000003
108,all,1.8108
108,all,-2.0698000000000003
108,all,-2.3922
108,all,-1.7228
108,all,-2.714
108,all,4.6708
108,all,-2.0036
108,all,-1.7164000000000001
108,all,-1.9786
108,all,5.0738
108,all,-1.158
108,all,-2.2936
108,all,-1.4245999999999999
108,all,-2.1738000000000004
108,all,4.7716
108,all,-0.6013999999999999
108,all,-0.743
108,all,-0.9016000000000001
108,all,-0.11520000000000001
108,all,0.334
108,all,1.0568
108,all,-0.5514
108,all,0.010200000000000046
108,all,-1.108
108,all,0.8066000000000001
108,all,-0.09759999999999999
108,all,-0.2998
108,all,-0.3404
108,all,-0.151
108,all,-0.44960000000000006
108,all,-0.047
108,all,-0.17880000000000001
108,all,0.559
108,all,-0.3008
108,all,0.8502000000000001
108,all,-0.1412
108,all,-0.3744
108,all,-0.29460000000000003
108,all,1.2232
108,all,-0.6452000000000001
108,all,-1.2236
108,all,2.0984000000000003
108,all,-0.0712
108,all,-0.0988
108,all,0.03440000000000001
108,all,0.01780000000000001
108,all,-0.06
108,all,-0.09720000000000001
108,all,-0.15280000000000002
108,all,-0.2612
108,all,-0.10139999999999998
108,all,-0.13119999999999998
108,all,0.11239999999999999
108,all,-0.41820000000000007
108,all,-0.1896
108,all,-2.0938000000000003
108,all,-2.4858000000000002
108,all,-2.5284
108,all,8.6204
108,all,-0.769
108,all,-3.5780000000000003
108,all,-2.4916
108,all,-3.4844
108,all,-1.7358000000000002
108,all,-3.4464
108,all,-2.968
108,all,-0.8021999999999998
108,all,-1.289
108,all,-3.301
108,all,-5.378
108,all,7.5280000000000005
108,all,-4.6282
108,all,7.7184
108,all,-4.9824
108,all,-2.023
108,all,-0.0268
108,all,-0.4182
108,all,-0.5802
108,all,-0.6864
108,all,-0.079
108,all,-0.1178
108,all,-0.1832
108,all,-0.013399999999999978
108,all,0.7592000000000001
108,all,0.088
108,all,-0.6572
108,all,-0.7602000000000001
108,all,0.6134
108,all,-0.07179999999999996
108,all,0.2735999999999999
108,all,-1.184
108,all,-1.7994
108,all,-0.06620000000000001
108,all,0.2382
108,all,-0.2204
108,all,0.493
108,all,-0.11379999999999996
108,all,2.4074
108,all,-1.0068
108,all,-0.061399999999999975
108,all,3.343
108,all,-1.409
108,all,-1.6038
108,all,3.144
108,all,-0.8364000000000001
108,all,3.7108000000000003
108,all,-0.6497999999999999
108,all,3.9328000000000003
108,all,-0.1144000000000001
108,all,-1.2244000000000002
108,all,-0.1418
108,all,-0.2782
108,all,-0.0736
108,all,-0.3448
108,all,1.2314
108,all,-0.10919999999999999
108,all,1.9048
108,all,-0.6824
108,all,-0.1926
108,all,-0.37939999999999996
108,all,-0.45460000000000006
108,all,-0.0664
108,all,-0.1482
108,all,0.1854
108,all,-0.38039999999999996
108,all,-0.4418
108,all,0.7202000000000001
109,all,-0.041600000000000005
109,all,-0.06659999999999999
109,all,-0.12240000000000001
109,all,-0.040799999999999996
109,all,0.19019999999999998
109,all,-0.108
109,all,0.3178
109,all,-0.0268
109,all,-0.0582
109,all,0.0908
109,all,-0.22319999999999998
109,all,0.6676000000000001
109,all,-0.41500000000000004
109,all,2.863
109,all,-0.264
109,all,-0.4002
109,all,1.953
109,all,-0.5706
109,all,2.5164
109,all,-0.916
109,all,3.971
109,all,-0.0586
109,all,-0.0882
109,all,-0.2932
109,all,0.9027999999999999
109,all,-0.3544
109,all,-0.0608
109,all,-0.0986
109,all,-0.3684
109,all,-0.1988
109,all,-0.0518
109,all,0.2336
109,all,-0.07819999999999999
109,all,0.9764
109,all,-0.2908
109,all,-0.0696
109,all,-0.1398
109,all,0.249
109,all,-1.016
109,all,4.4186000000000005
109,all,-0.048
109,all,-0.0818
109,all,-0.0434
109,all,-0.0516
109,all,0.1658
109,all,-0.005200000000000001
109,all,-0.08120000000000001
109,all,0.3996
109,all,-0.0714
109,all,-0.018000000000000002
109,all,-0.0324
109,all,-0.2104
109,all,-0.0594
109,all,-0.0268
109,all,-0.06459999999999999
110,all,-0.1036
110,all,0.39280000000000004
110,all,0.4746
110,all,0.6056
110,all,0.5924
110,all,0.6316
110,all,0.788
110,all,0.41500000000000004
110,all,1.87
110,all,-0.7398
110,all,2.0158
110,all,0.878
110,all,-1.0210000000000001
110,all,1.9644000000000001
110,all,1.9394000000000002
110,all,-1.2104000000000001
110,all,-1.2812000000000001
110,all,2.5711999999999997
110,all,-0.082
110,all,0.32980000000000004
110,all,-0.1886
110,all,0.4114
110,all,-0.2998
110,all,-0.3078
110,all,0.6584
110,all,-0.08600000000000001
110,all,0.71
110,all,-0.5057999999999999
110,all,-0.08160000000000002
110,all,0.3458
110,all,0.06060000000000002
110,all,-0.8136
110,all,-0.7934
110,all,-0.033
110,all,-0.09740000000000001
110,all,0.045
110,all,-0.16640000000000002
110,all,-0.2164
110,all,0.05819999999999999
110,all,0.020400000000000005
110,all,0.1316
110,all,0.007
110,all,-0.032600000000000025
110,all,-0.2292
110,all,-0.04260000000000003
110,all,-0.038399999999999976
110,all,0.5296000000000001
110,all,-0.1604
110,all,0.12179999999999996
110,all,-0.0426
110,all,-0.19219999999999998
110,all,0.6103999999999999
110,all,0.25960000000000005
110,all,-0.08939999999999998
110,all,0.4044
110,all,-0.45160000000000006
110,all,-0.061
110,all,0.6986
110,all,0.43360000000000004
110,all,0.9234
110,all,-0.44820000000000004
110,all,0.06620000000000005
110,all,0.545
110,all,0.8108
110,all,-0.10739999999999998
110,all,-0.029
110,all,0.875
110,all,-0.131
110,all,-0.1734
110,all,-0.22319999999999998
110,all,-0.23900000000000002
110,all,-0.07619999999999999
110,all,-0.185
110,all,-0.054399999999999976
110,all,-0.6462000000000001
110,all,0.3442
110,all,0.010799999999999955
110,all,0.38260000000000005
110,all,0.8088
110,all,0.39220000000000005
110,all,-0.056
110,all,1.0582
110,all,0.5804
110,all,0.20500000000000002
110,all,1.1558
110,all,-1.0192
110,all,0.25220000000000004
110,all,0.51
110,all,0.43679999999999997
110,all,0.6053999999999999
110,all,0.526
110,all,1.057
110,all,1.0562
110,all,1.1285999999999998
110,all,1.2278
110,all,0.4284000000000001
110,all,1.5946
110,all,1.0344000000000002
110,all,-1.5726
110,all,-1.1156
110,all,-0.833
110,all,-0.032799999999999996
110,all,0.1416
110,all,-0.09
110,all,0.2636
110,all,-0.189
110,all,-0.2022
110,all,0.101
110,all,-0.217
110,all,-0.1638
110,all,-0.0224
110,all,-0.09440000000000001
110,all,0.023
110,all,-0.1446
110,all,0.271
110,all,-0.241
110,all,-0.2892
110,all,-0.21339999999999998
110,all,-0.05319999999999999
110,all,0.486
110,all,-0.05620000000000001
110,all,-0.061
110,all,-0.0958
110,all,-0.1596
110,all,0.1958
110,all,0.0061999999999999885
110,all,0.26280000000000003
110,all,0.8126
110,all,0.3982
110,all,0.7656000000000001
110,all,-0.213
110,all,0.7416
110,all,0.0033999999999999773
110,all,-0.6796
110,all,0.7538
110,all,0.8974
110,all,0.7664
110,all,0.09320000000000005
110,all,0.9067999999999999
110,all,0.8286
110,all,-0.6766000000000001
110,all,-0.8618
110,all,0.8528
110,all,0.9794
110,all,0.8312
110,all,0.058799999999999956
110,all,-0.7988
110,all,-0.8306
110,all,0.9390000000000001
110,all,1.1214000000000002
110,all,-0.8558
110,all,1.786
110,all,0.8008
110,all,-1.0292000000000001
110,all,-0.20320000000000005
110,all,1.8068
110,all,1.1048
110,all,1.9924000000000002
110,all,-1.1796
110,all,2.29
110,all,-1.1442
110,all,1.0756
110,all,-1.536
110,all,-1.1994
110,all,-1.3424
110,all,2.5420000000000003
110,all,-0.0998
110,all,0.4384
110,all,-0.199
110,all,-0.20400000000000001
110,all,0.6072000000000001
110,all,0.08719999999999999
110,all,-0.2806
110,all,-0.18039999999999998
110,all,0.792
110,all,-0.021399999999999978
110,all,-0.4314
110,all,-0.4118
110,all,-0.5234
110,all,-0.32880000000000004
110,all,-0.42360000000000003
110,all,-0.23060000000000003
110,all,-0.37260000000000004
110,all,-0.38020000000000004
110,all,-0.2944
110,all,-0.09879999999999996
110,all,-0.26420000000000005
110,all,-0.3486
110,all,-0.073
110,all,0.16560000000000002
110,all,-0.19279999999999997
110,all,0.48979999999999996
110,all,-0.27720000000000006
110,all,0.22620000000000004
110,all,-0.4605999999999999
110,all,-0.2974000000000001
110,all,0.9964
110,all,0.31659999999999994
110,all,-0.3595999999999999
110,all,1.1316
110,all,-0.13120000000000004
110,all,1.2212
110,all,-0.6402000000000001
110,all,2.1318
110,all,-0.3265999999999999
110,all,-1.3075999999999999
110,all,-0.4578
110,all,2.3112
110,all,-0.7408
110,all,-0.11620000000000005
110,all,-0.6134000000000001
110,all,-1.476
110,all,-0.0634000000000001
110,all,2.1616
110,all,-0.34320000000000006
110,all,-0.014200000000000046
110,all,-0.024799999999999954
110,all,-0.25159999999999993
110,all,0.13619999999999982
110,all,0.055
110,all,0.003400000000000091
110,all,0.247
110,all,1.776
110,all,0.3694000000000001
110,all,2.5
110,all,0.7771999999999998
110,all,0.0935999999999999
110,all,2.7680000000000002
110,all,0.5924000000000001
110,all,2.8196
110,all,-1.831
110,all,0.8545999999999999
110,all,-1.874
110,all,1.3208000000000002
110,all,-0.5944000000000002
110,all,-1.8361999999999998
110,all,3.1681999999999997
110,all,0.08840000000000009
110,all,4.4124
110,all,0.3018000000000002
110,all,5.4113999999999995
110,all,-0.0232
110,all,-0.2602
110,all,-0.2902
110,all,1.0146
110,all,-0.2736
110,all,0.9726
110,all,-0.43179999999999996
110,all,0.07039999999999998
110,all,-0.13379999999999995
110,all,-0.02
110,all,0.0872
110,all,-0.077
110,all,-0.13419999999999999
110,all,-0.1894
110,all,0.1554
110,all,-0.138
110,all,0.895
110,all,-0.10680000000000002
110,all,1.0472000000000001
110,all,-0.18239999999999998
110,all,0.8854
110,all,1.0258
110,all,-0.885
110,all,-0.6013999999999999
110,all,-0.8664
110,all,1.1400000000000001
110,all,-0.8834
110,all,1.3948
110,all,-0.7365999999999999
110,all,1.6288
110,all,-0.0418
110,all,-0.06459999999999999
110,all,-0.1402
110,all,0.2768
110,all,-0.10319999999999999
110,all,0.5818
110,all,-0.084
110,all,-0.08639999999999998
110,all,-0.3554
110,all,-0.05119999999999999
110,all,-0.2452
110,all,0.04939999999999998
110,all,-0.5492
110,all,0.11260000000000002
110,all,-0.0106
110,all,-0.1264
110,all,-0.2066
110,all,0.419
110,all,-0.25460000000000005
110,all,0.013800000000000012
110,all,-0.0088
110,all,0.0202
110,all,0.0538
110,all,-0.1348
110,all,0.22319999999999998
110,all,-0.19940000000000002
110,all,0.1678
110,all,-0.06739999999999997
110,all,0.1852
110,all,-0.21760000000000002
110,all,0.26039999999999996
110,all,-0.04939999999999998
110,all,-0.0662
110,all,0.14539999999999997
110,all,0.22519999999999998
110,all,-0.037200000000000004
110,all,-0.047
110,all,-0.025200000000000004
110,all,-0.1522
110,all,0.26580000000000004
110,all,-0.095
110,all,-0.149
110,all,0.39580000000000004
110,all,-0.187
110,all,0.4234
110,all,-0.014400000000000007
110,all,0.43660000000000004
110,all,-0.2796
110,all,0.44760000000000005
110,all,-0.023600000000000024
110,all,-0.24939999999999998
110,all,0.17200000000000001
110,all,0.046800000000000015
110,all,0.398
110,all,0.1658
110,all,0.45339999999999997
110,all,0.4072
110,all,0.40420000000000006
110,all,0.8058
110,all,0.38239999999999996
110,all,1.2034
110,all,-0.918
110,all,-0.6477999999999999
110,all,-0.11739999999999998
110,all,0.3104
110,all,1.5502
110,all,-0.6814000000000001
110,all,1.8346
110,all,-0.40479999999999994
110,all,-0.9460000000000001
110,all,2.0776
110,all,-0.34020000000000006
110,all,2.285
110,all,0.09620000000000005
110,all,-0.3885999999999999
110,all,-0.3898
110,all,2.3554
110,all,0.23640000000000008
110,all,2.482
110,all,-0.253
110,all,0.519
110,all,-1.4948
110,all,-0.8210000000000001
110,all,1.469
110,all,-0.5905999999999999
110,all,1.6186
110,all,2.366
110,all,-0.626
110,all,1.6582000000000001
110,all,-0.6314000000000001
110,all,1.8394000000000001
110,all,2.5446
110,all,2.024
110,all,2.8376
110,all,-0.8331999999999998
110,all,-0.836
110,all,1.984
110,all,3.161
110,all,-0.792
110,all,3.336
110,all,-0.8355999999999999
110,all,2.041
110,all,-0.053
110,all,-0.09640000000000001
110,all,-0.11
110,all,-0.19140000000000001
110,all,0.2402
110,all,-0.4122
110,all,1.0398
110,all,-0.111
110,all,1.1192
110,all,0.1634
