subject,log_rt,recalled_total_count,game
113,1.124086736659186,2,1
113,0.7172110184446605,2,1
113,1.4497836405888418,2,1
113,1.88670962210761,3,2
113,2.0617607155143296,3,2
113,0.6694064831325962,3,2
113,0.3768468167807823,3,2
113,1.8107102359303238,3,2
113,1.3090073893869618,3,2
113,-0.4995211492329726,3,2
113,1.9966359443913662,3,2
113,1.5655451487419687,4,3
113,0.4804349706455665,4,3
113,1.8686678984860408,4,3
113,0.3280263734164605,4,3
113,2.3394023873646383,4,3
113,2.6925642802696172,4,3
113,0.032850950031812355,4,3
113,1.5470619756175903,4,3
113,2.449250895219631,1,4
113,0.17637834084325885,1,4
113,1.4699058470307265,1,4
113,1.7318827391685836,1,4
113,2.0482564264544596,1,4
113,2.24604038499119,1,4
113,1.0029701675133202,1,4
113,-1.077100217405269,1,4
113,1.9264420115187257,2,5
113,1.261806653422227,2,5
113,0.30851333665233394,2,5
113,0.4090484575894643,2,5
113,1.2500983380931432,2,5
113,1.2003915244155623,2,5
113,2.0594013159354,2,5
113,-0.07295571317921953,2,5
113,0.9498301929863515,3,6
113,1.9701428011034339,3,6
113,-0.012816995925130524,3,6
113,2.185832357612492,3,6
113,0.0416420179458055,3,6
113,1.6258859733668247,3,6
113,1.9789372996656833,3,6
113,1.2480142945212265,3,6
113,1.8280473200395322,3,7
113,2.4639932272109077,3,7
113,-0.07206857912745375,3,7
113,-0.8630596480828767,3,7
113,2.068827110509368,3,7
113,0.24836080680943676,3,7
113,-4.291534077298087,3,7
113,-0.478435814705253,3,7
114,3.5165400717253927,6,1
114,2.104920628452578,6,1
114,2.4400254512752704,6,1
114,2.5005507273896983,6,1
114,2.3539392055336616,6,1
114,2.7832506939049675,6,1
114,1.6955507824130014,6,1
114,1.886444946365326,6,1
114,1.9213105873427239,6,2
114,3.4357190614808615,6,2
114,3.3273351218394094,6,2
114,1.784066432730517,6,2
114,2.275270746259656,6,2
114,1.4614321362096196,6,2
114,2.3231839922278055,6,2
114,1.7262552374948819,6,2
114,2.9029464199567747,6,3
114,2.3124190474302146,6,3
114,2.2456351103759924,6,3
114,2.3522673670585443,6,3
114,1.3318334674840193,6,3
114,2.571402201335011,6,3
114,1.7043657918981505,6,3
114,2.013332649268075,6,3
114,2.3527618985025818,6,4
114,3.0165283614518934,6,4
114,1.9215958666714898,6,4
114,2.179044982774412,6,4
114,2.8222489393466677,6,4
114,2.4876361262387543,6,4
114,2.318462071566489,6,4
114,2.0694963928460055,6,4
114,2.564743951755074,6,5
114,2.571311043706376,6,5
114,1.9490691541347838,6,5
114,1.8371809631440303,6,5
114,2.4158101903411917,6,5
114,2.120016805767417,6,5
114,2.457230022081116,6,5
114,1.9906215813203985,6,5
114,2.0925051678517144,6,6
114,2.3542483243651344,6,6
114,1.4319419636584263,6,6
114,1.1410812328822224,6,6
114,1.5730468766607542,6,6
114,1.395099451027794,6,6
114,1.357278731018449,6,6
114,1.6694727211335687,6,6
114,2.1312889325344075,6,7
114,2.462906139750671,6,7
114,2.554524394969289,6,7
114,2.2752629571710092,6,7
114,2.1287609060752177,6,7
114,1.8274538265200242,6,7
114,1.5525395530192205,6,7
114,1.8118558306397292,6,7
115,3.2467033056244983,3,1
115,3.3713970535619353,3,1
115,2.5633210131978976,3,1
115,1.6706007500426119,3,1
115,3.1800587531900635,3,1
115,1.7555931638966717,3,1
115,1.8446369830792826,3,1
115,1.9732561257424344,3,1
115,3.032333135580979,3,2
115,3.0507121545543097,3,2
115,1.816303486878592,3,2
115,2.552034439619234,3,2
115,2.400884161524734,3,2
115,1.8949356760174942,3,2
115,1.7848436726404961,3,2
115,2.653836919629484,3,2
115,2.748809209641724,4,3
115,3.396361186667564,4,3
115,1.9916159413002312,4,3
115,0.5555493884705721,4,3
115,1.9866000148933263,4,3
115,1.4670291947667622,4,3
115,0.9875143115049728,4,3
115,-0.007175725100625433,4,3
115,2.2863459023844896,4,4
115,0.5883092594048172,4,4
115,3.1441266245942114,4,4
115,2.5048472271333506,4,4
115,1.8273173123780984,4,4
115,1.232984308876935,4,4
115,0.5567722970559614,4,4
115,1.45279778650634,4,4
115,2.181876196795328,5,5
115,1.6627267833705055,5,5
115,2.84180051075068,5,5
115,0.8555650392941888,5,5
115,1.9311877085417641,5,5
115,0.5359202039230362,5,5
115,1.1096917125709895,5,5
115,1.4648462946988219,5,5
115,0.49993450547846424,3,6
115,1.8369273666076675,3,6
115,0.004792662739771642,3,6
115,0.4347937595865218,3,6
115,0.14024573832996115,3,6
115,1.2180622305699635,3,6
115,0.1232165062724081,3,6
115,-0.137343506684436,3,6
115,2.497597710515624,6,7
115,1.6009466299250348,6,7
115,3.014825345697618,6,7
115,1.0677996393519014,6,7
115,1.693800767071948,6,7
115,1.9703518416727697,6,7
115,3.0184894717554624,6,7
115,1.8311274271450106,6,7
116,3.5948029905626253,5,1
116,1.8486476026551237,5,1
116,4.113490160682155,5,1
116,3.287215029861203,5,1
116,3.821717773277652,5,1
116,1.5206983247012538,5,1
116,2.4277226069371864,5,1
116,0.6150513057150234,5,1
116,1.9562777668150961,5,2
116,2.525665972344511,5,2
116,3.4565425833428143,5,2
116,3.3951423326308987,5,2
116,2.6574284034502162,5,2
116,2.3676145873341343,5,2
116,3.4403591641379148,5,2
116,2.461808570140179,5,2
116,3.6100476297623696,5,3
116,2.3467852112770706,5,3
116,2.551591436980975,5,3
116,3.2594214099890246,5,3
116,1.5612285332538287,5,3
116,2.644886071380091,5,3
116,2.80909514554169,5,3
116,2.571047128823451,5,3
116,3.6411609981074675,4,4
116,2.397245137232433,4,4
116,3.973333949317442,4,4
116,1.8783370028121484,4,4
116,4.02017752271434,4,4
116,2.3888382107051416,4,4
116,2.6504912923735566,4,4
116,3.407269582079791,4,4
116,3.293977620161488,6,5
116,3.4222200147096116,6,5
116,2.4205359182152093,6,5
116,2.894331428874112,6,5
116,2.062472487588507,6,5
116,3.254831457017894,6,5
116,1.6558288355631974,6,5
116,3.1601872138015716,6,5
116,4.4318660626614585,6,6
116,3.9837200105653796,6,6
116,3.412316657745209,6,6
116,3.4091931550970855,6,6
116,4.0215850261462585,6,6
116,2.783099869381063,6,6
116,3.8135185976800106,6,6
116,3.8655929243222067,6,6
116,4.421654694237449,4,7
116,3.5061164486481347,4,7
116,3.2486148325408575,4,7
116,4.083400739500512,4,7
116,3.6635705189377616,4,7
116,3.1942226387235135,4,7
116,3.918767403259716,4,7
116,2.614992905491795,4,7
117,2.387248474249694,4,1
