subject_id,game,trial_number,v_offer,time_ms_sim_mean,accept_sim_mean
114,7.0,55,-1.0,2568.647,0.465
114,7.0,56,-1.0,2512.599,0.505
115,1.0,1,16.0,1791.311,0.997
115,1.0,2,16.0,1765.234,0.993
115,1.0,3,4.0,5207.343,0.803
115,1.0,4,4.0,5251.287,0.828
115,1.0,5,5.0,3763.001,0.763
115,1.0,6,14.0,1990.355,0.983
115,1.0,7,6.0,4432.761,0.874
115,1.0,8,15.0,1706.116,1.0
115,2.0,9,2.0,7394.222,0.886
115,2.0,10,2.0,2235.413,0.61
115,2.0,11,2.0,2144.574,0.594
115,2.0,12,13.0,1810.576,1.0
115,2.0,13,-9.0,2959.075,0.019
115,2.0,14,2.0,7569.822,0.868
115,2.0,15,2.0,2090.293,0.6
115,2.0,16,2.0,7335.138,0.856
115,3.0,17,3.0,4416.772,0.68
115,3.0,18,9.0,2820.254,0.978
115,3.0,19,9.0,2819.223,0.976
115,3.0,20,3.0,4508.628,0.665
115,3.0,21,-2.0,7234.189,0.112
115,3.0,22,-2.0,7433.992,0.124
115,3.0,23,14.0,1872.037,0.995
115,4.0,25,11.0,2163.589,0.992
115,4.0,26,-4.0,4092.417,0.26
115,4.0,27,5.0,4141.78,0.94
115,4.0,28,2.0,2366.838,0.588
115,4.0,29,-2.0,2320.647,0.375
115,4.0,30,9.0,2113.913,1.0
115,4.0,31,11.0,2259.079,0.991
115,4.0,32,-4.0,4021.432,0.28
115,5.0,33,9.0,2813.57,1.0
115,5.0,34,-1.0,10407.289,0.189
115,5.0,35,-1.0,10895.295,0.2
115,5.0,36,1.0,2295.937,0.555
115,5.0,37,5.0,4532.096,0.853
115,5.0,38,-9.0,2973.751,0.026
115,5.0,39,-5.0,3881.447,0.219
115,5.0,40,1.0,2355.224,0.572
115,6.0,41,1.0,2575.565,0.58
115,6.0,42,-4.0,3926.708,0.264
115,6.0,46,-8.0,3066.525,0.023
115,7.0,49,1.0,3043.129,0.473
115,7.0,50,5.0,4569.706,0.85
115,7.0,51,3.0,3749.941,0.631
115,7.0,52,3.0,3709.295,0.604
115,7.0,53,5.0,4730.61,0.847
115,7.0,54,3.0,3569.878,0.596
115,7.0,55,3.0,3472.066,0.64
115,7.0,56,1.0,2967.221,0.478
116,1.0,1,-3.0,4896.006,0.225
116,1.0,2,-3.0,4220.841,0.304
