subject_id,game,trial_number,v_offer,time_ms_sim_mean,accept_sim_mean
115,2.0,13,-9.0,5302.059,0.016
115,2.0,14,2.0,9154.783,0.85
115,2.0,15,2.0,9384.331,0.88
115,2.0,16,2.0,9265.623,0.867
115,3.0,17,3.0,7862.417,0.932
115,3.0,18,9.0,4519.332,0.987
115,3.0,19,9.0,4463.366,0.987
115,3.0,20,3.0,7860.729,0.943
115,3.0,21,-2.0,9390.696,0.114
115,3.0,22,-2.0,9414.688,0.123
115,3.0,23,14.0,3949.301,0.99
115,4.0,25,11.0,4519.769,0.985
115,4.0,26,-4.0,7744.777,0.043
115,4.0,27,5.0,5860.959,0.974
115,4.0,28,2.0,9107.024,0.862
115,4.0,29,-2.0,9334.347,0.13
115,4.0,30,9.0,4500.114,0.991
115,4.0,31,11.0,4244.718,0.993
115,4.0,32,-4.0,7484.861,0.043
115,5.0,33,9.0,4574.783,0.993
115,5.0,34,-1.0,10693.076,0.253
115,5.0,35,-1.0,10497.706,0.265
115,5.0,36,1.0,11360.678,0.732
115,5.0,37,5.0,6174.11,0.969
115,5.0,38,-9.0,5079.497,0.014
115,5.0,39,-5.0,6239.243,0.03
115,5.0,40,1.0,11575.444,0.736
115,6.0,41,1.0,11349.822,0.733
115,6.0,42,-4.0,7442.518,0.035
115,6.0,46,-8.0,5117.733,0.013
115,7.0,49,1.0,11306.409,0.75
115,7.0,50,5.0,5999.474,0.976
115,7.0,51,3.0,8240.683,0.928
115,7.0,52,3.0,8305.329,0.927
115,7.0,53,5.0,5896.622,0.98
115,7.0,54,3.0,8375.319,0.935
115,7.0,55,3.0,8186.748,0.935
115,7.0,56,1.0,10915.509,0.739
116,1.0,1,-3.0,8277.348,0.059
116,1.0,2,-3.0,8518.687,0.066
116,1.0,3,0.0,11909.808,0.493
116,1.0,4,0.0,11738.227,0.484
116,1.0,5,3.0,7909.934,0.929
116,1.0,6,0.0,11916.971,0.521
116,1.0,7,-3.0,8110.71,0.062
116,1.0,8,-6.0,5596.377,0.017
116,2.0,9,4.0,7098.487,0.965
116,2.0,10,-5.0,6147.602,0.033
116,2.0,11,-5.0,6117.29,0.03
116,2.0,12,4.0,7443.179,0.958
116,2.0,13,4.0,7168.598,0.959
116,2.0,14,-5.0,6183.623,0.03
116,2.0,15,4.0,7350.039,0.948
116,2.0,16,-5.0,6155.513,0.023
116,3.0,17,-1.0,11010.983,0.261
116,3.0,18,10.0,4543.552,0.99
116,3.0,19,0.0,12136.68,0.515
116,3.0,20,-1.0,10707.922,0.279
116,3.0,21,-1.0,10856.396,0.273
116,3.0,22,10.0,4552.662,0.991
116,3.0,23,10.0,4601.924,0.988
116,3.0,24,9.0,4641.332,0.987
116,4.0,25,-1.0,10953.315,0.279
116,4.0,26,7.0,4988.275,0.985
116,4.0,27,-3.0,8516.834,0.076
116,4.0,28,7.0,5238.408,0.981
116,4.0,29,3.0,8342.548,0.938
116,4.0,30,3.0,8059.739,0.933
116,4.0,31,9.0,4506.367,0.986
116,4.0,32,-1.0,10802.197,0.245
116,5.0,33,15.0,3954.093,0.99
116,5.0,34,-1.0,10922.351,0.265
116,5.0,35,-7.0,5499.696,0.019
116,5.0,36,-10.0,4827.385,0.009
116,5.0,37,18.0,3754.836,0.988
116,5.0,38,15.0,3839.01,0.989
116,5.0,39,9.0,4575.904,0.985
116,5.0,40,-7.0,5269.953,0.019
116,6.0,41,4.0,7215.242,0.961
116,6.0,42,0.0,11738.912,0.488
116,6.0,43,-3.0,8636.791,0.057
116,6.0,44,1.0,11438.226,0.702
116,6.0,45,-4.0,7527.938,0.039
116,6.0,46,0.0,11560.33,0.46
116,6.0,47,5.0,5885.739,0.971
116,6.0,48,1.0,11378.019,0.756
116,7.0,49,-4.0,7505.341,0.047
116,7.0,50,4.0,6914.267,0.972
116,7.0,51,3.0,8199.023,0.928
116,7.0,52,4.0,7109.016,0.964
116,7.0,53,-7.0,5390.854,0.015
116,7.0,54,-8.0,5142.987,0.017
116,7.0,55,0.0,11999.014,0.507
116,7.0,56,-8.0,5215.498,0.014
117,1.0,1,-5.0,6073.81,0.026
117,1.0,2,7.0,5271.256,0.979
117,1.0,5,1.0,11517.34,0.734
117,1.0,6,7.0,5388.215,0.987
117,1.0,8,-1.0,10687.939,0.276
117,2.0,9,-5.0,5979.075,0.028
117,2.0,10,1.0,11362.733,0.741
117,2.0,11,7.0,5311.979,0.98
117,2.0,12,-3.0,8284.402,0.074
117,2.0,13,-5.0,6171.826,0.028
117,2.0,14,5.0,5898.605,0.975
117,2.0,15,1.0,11286.93,0.732
117,2.0,16,7.0,5277.962,0.985
117,3.0,17,5.0,5972.098,0.981
117,3.0,18,2.0,9239.984,0.87
117,3.0,19,2.0,9251.043,0.873
117,3.0,20,10.0,4516.034,0.989
117,3.0,21,-3.0,8643.878,0.068
117,3.0,22,8.0,4680.878,0.989
117,3.0,23,-1.0,10543.498,0.246
117,3.0,24,5.0,6095.912,0.973
117,4.0,25,1.0,11360.633,0.727
117,4.0,26,1.0,11333.61,0.733
117,4.0,27,5.0,5585.245,0.973
117,4.0,28,1.0,10967.036,0.727
117,4.0,29,-3.0,8622.86,0.066
