subject_id,game,trial_number,option,rt_s,total_fix_time_ms,n_fixations,total_fix_time_s,true_offer_value,recalled_offer_value,accept
125,7,52,Small,16.80020416714251,6916.0,17,6.916,-5.0,-2.0,0.0
125,7,53,Sea,14.59953225008212,4917.0,9,4.917,-1.0,-18.0,0.0
125,7,54,Land,23.84700979082845,7398.0,17,7.398,-5.0,-2.0,0.0
125,7,55,Animal,17.31469912501052,7884.0,15,7.884,-2.0,0.0,0.0
125,7,56,Large,13.953320665983483,8313.0,12,8.313,-1.0,-18.0,1.0
126,1,1,Object,15.031035791849716,6199.0,16,6.199,-3.0,-3.0,0.0
126,1,2,Large,6.397403499810025,3191.0,8,3.191,-9.0,-9.0,0.0
126,1,3,Land,3.836166833993047,2038.0,6,2.038,-5.0,-3.0,1.0
126,1,4,Pattern,1.4415675001218915,420.0,1,0.42,1.0,3.0,1.0
126,1,6,Sea,2.9008276669774204,1101.0,2,1.101,1.0,1.0,0.0
126,1,7,Solid,2.599116000114009,1184.0,3,1.184,-5.0,-5.0,0.0
126,1,8,Small,0.5078011250589043,183.0,1,0.183,5.0,7.0,1.0
126,2,9,Animal,3.262173834023997,1060.0,3,1.06,-1.0,2.0,1.0
126,2,10,Object,4.494048124877736,1667.0,5,1.667,9.0,-6.0,0.0
126,2,11,Large,4.392171416897327,1684.0,5,1.684,2.0,-5.0,0.0
126,2,12,Solid,2.568537084152922,1294.0,3,1.294,2.0,-5.0,1.0
126,2,13,Sea,6.884249666938558,4073.0,13,4.073,9.0,-2.0,0.0
126,2,14,Land,5.504129500128329,4028.0,5,4.028,-1.0,-2.0,1.0
126,2,15,Pattern,3.49060345813632,2800.0,8,2.8,6.0,1.0,1.0
126,2,16,Small,2.8924131661187857,943.0,3,0.943,6.0,1.0,1.0
126,3,17,Solid,23.21593016711995,16738.0,33,16.738,1.0,1.0,1.0
126,3,18,Large,6.86982262507081,4682.0,11,4.682,-8.0,-9.0,0.0
126,3,19,Object,10.278016875032336,7069.0,14,7.069,-3.0,-2.0,0.0
126,3,20,Small,2.5887738750316203,1131.0,3,1.131,-3.0,-2.0,1.0
126,3,21,Pattern,11.040360792074353,8677.0,15,8.677,-12.0,-12.0,0.0
126,3,22,Animal,13.73490958311595,10573.0,16,10.573,-8.0,-9.0,0.0
126,3,23,Sea,5.31303304200992,3744.0,9,3.744,-8.0,-9.0,0.0
126,3,24,Land,7.785888125188649,5020.0,14,5.02,-3.0,-2.0,1.0
126,4,25,Pattern,15.474328249925748,10925.0,16,10.925,-1.0,-8.0,0.0
126,4,26,Large,4.679384042043239,3166.0,8,3.166,2.0,8.0,1.0
126,4,27,Animal,2.624577875016257,1601.0,6,1.601,2.0,5.0,1.0
126,4,28,Solid,5.044246041914448,3315.0,9,3.315,4.0,13.0,1.0
126,4,29,Object,2.754751458996907,1165.0,3,1.165,1.0,0.0,0.0
126,4,30,Land,11.457677708007395,6586.0,12,6.586,-1.0,-8.0,0.0
126,4,31,Small,10.980356957996264,3056.0,8,3.056,1.0,-3.0,0.0
126,4,32,Sea,3.2208840418606997,1911.0,8,1.911,4.0,13.0,1.0
126,5,33,Sea,17.153503249865025,10621.0,22,10.621,1.0,1.0,1.0
126,5,34,Small,7.947979750111699,4112.0,10,4.112,-1.0,-1.0,0.0
126,5,35,Large,16.63656320888549,10271.0,22,10.271,1.0,3.0,1.0
126,5,36,Land,21.59061612514779,10280.0,23,10.28,-1.0,1.0,1.0
126,5,37,Animal,10.390841125044972,6552.0,14,6.552,-1.0,1.0,0.0
126,5,38,Solid,12.347756624920294,8151.0,17,8.151,2.0,1.0,1.0
126,5,39,Object,8.970703708939254,6279.0,16,6.279,1.0,1.0,1.0
126,5,40,Pattern,2.894476625137031,1158.0,4,1.158,-2.0,1.0,1.0
126,6,41,Land,19.98801629198715,12854.0,24,12.854,-2.0,-2.0,0.0
126,6,42,Animal,13.781136417062951,9381.0,21,9.381,2.0,2.0,1.0
126,6,43,Small,11.617140916874632,4047.0,11,4.047,-2.0,1.0,0.0
126,6,44,Sea,11.799802042078229,7740.0,18,7.74,1.0,4.0,0.0
126,6,45,Pattern,7.044610874960199,4344.0,12,4.344,1.0,1.0,0.0
126,6,46,Object,8.609627458965406,4913.0,15,4.913,-3.0,0.0,0.0
126,6,47,Solid,7.204642083030194,3786.0,13,3.786,-2.0,1.0,0.0
126,6,48,Large,3.410829999949783,1656.0,7,1.656,1.0,1.0,1.0
126,7,49,Small,11.28176770801656,4793.0,17,4.793,-1.0,-2.0,0.0
126,7,50,Object,11.921567665878683,6420.0,19,6.42,-3.0,-4.0,0.0
126,7,52,Pattern,13.248797458130866,7452.0,21,7.452,-4.0,-1.0,0.0
126,7,53,Large,15.076771292136982,7438.0,21,7.438,-1.0,-1.0,0.0
126,7,54,Solid,15.91356954188086,7127.0,20,7.127,2.0,-2.0,1.0
126,7,55,Sea,14.47692641709,8689.0,20,8.689,-3.0,-4.0,0.0
126,7,56,Land,7.87322258297354,3810.0,8,3.81,1.0,1.0,1.0
127,1,1,Solid,3.734588125022128,379.0,1,0.379,-3.0,-2.0,1.0
127,1,6,Small,3.9426049578469247,467.0,2,0.467,2.0,2.0,1.0
127,1,7,Object,1.3297192500904202,48.0,1,0.048,-3.0,-4.0,0.0
127,1,8,Pattern,2.191600957885385,276.0,1,0.276,1.0,1.0,1.0
127,2,10,Large,2.3083076658658683,1740.0,2,1.74,-1.0,4.0,1.0
127,2,11,Object,4.306831584079191,628.0,1,0.628,5.0,9.0,1.0
127,2,12,Sea,3.1392363330814987,172.0,1,0.172,1.0,0.0,0.0
127,2,13,Pattern,2.1063901658635587,1549.0,1,1.549,-1.0,-2.0,0.0
127,2,14,Small,5.484563166974112,1924.0,1,1.924,4.0,-2.0,1.0
127,2,15,Solid,3.2333931250032037,1062.0,2,1.062,4.0,4.0,1.0
127,3,18,Object,6.1905450420454144,2284.0,3,2.284,-4.0,-4.0,1.0
127,3,19,Sea,0.9583395000081508,530.0,2,0.53,-9.0,-12.0,0.0
127,3,20,Small,2.6436718329787254,255.0,1,0.255,-7.0,-12.0,0.0
127,3,21,Pattern,2.223890000022948,573.0,1,0.573,2.0,-3.0,1.0
127,3,22,Land,3.0160829999949783,1333.0,1,1.333,-4.0,-4.0,1.0
127,3,23,Solid,1.6961673749610782,525.0,1,0.525,-15.0,-13.0,0.0
127,4,25,Small,3.844912958098575,720.0,2,0.72,-5.0,4.0,0.0
127,4,27,Large,1.5205261250957849,969.0,1,0.969,5.0,-6.0,1.0
127,4,29,Object,4.892189041012898,268.0,1,0.268,1.0,9.0,1.0
127,4,30,Animal,0.8748842079658061,446.0,1,0.446,-1.0,-11.0,0.0
127,4,31,Solid,2.2661486249417067,1391.0,1,1.391,-1.0,0.0,1.0
127,4,32,Land,1.1745513749774543,633.0,1,0.633,-1.0,-2.0,0.0
127,5,34,Animal,0.947353582829237,263.0,1,0.263,2.0,7.0,1.0
127,5,35,Sea,1.37158358306624,867.0,1,0.867,-2.0,-11.0,0.0
127,5,37,Pattern,2.7805506670847535,1730.0,1,1.73,-1.0,-1.0,0.0
127,5,38,Land,2.0652224998921156,867.0,2,0.867,2.0,6.0,1.0
127,6,41,Animal,3.8018869580700994,1833.0,2,1.833,1.0,5.0,0.0
127,6,42,Small,1.0621086668688804,570.0,1,0.57,-2.0,2.0,0.0
127,6,43,Object,1.4823277918621898,1095.0,1,1.095,-1.0,-1.0,1.0
127,6,44,Sea,1.5829937090165913,871.0,1,0.871,1.0,5.0,1.0
127,6,45,Pattern,2.9984324579127133,2229.0,1,2.229,2.0,2.0,1.0
127,6,47,Large,1.4830155409872532,970.0,1,0.97,2.0,2.0,1.0
127,7,49,Animal,7.794646500144154,3851.0,4,3.851,5.0,6.0,1.0
127,7,50,Object,9.414294499903916,5938.0,11,5.938,1.0,4.0,1.0
127,7,51,Small,3.6670242911204696,2385.0,4,2.385,3.0,9.0,1.0
127,7,52,Solid,5.318324124906212,1686.0,4,1.686,5.0,5.0,1.0
127,7,53,Large,16.56477445899509,5885.0,13,5.885,3.0,1.0,1.0
127,7,54,Pattern,8.86412441614084,5672.0,5,5.672,1.0,5.0,1.0
127,7,55,Sea,7.65190549986437,4829.0,1,4.829,2.0,1.0,0.0
127,7,56,Land,4.160117333987728,2527.0,1,2.527,4.0,9.0,1.0
128,1,1,Object,4.884646250167862,1634.0,2,1.634,-5.0,-5.0,0.0
128,1,2,Large,8.791384333046153,2852.0,5,2.852,-5.0,-5.0,0.0
128,1,3,Small,3.1336015828419477,198.0,1,0.198,2.0,2.0,1.0
128,1,4,Animal,3.613859999924898,2173.0,3,2.173,2.0,2.0,1.0
128,1,5,Land,4.936783249955624,735.0,1,0.735,2.0,2.0,1.0
128,1,6,Pattern,5.137494917027652,74.0,1,0.074,-2.0,-2.0,0.0
128,1,7,Solid,6.17442391696386,214.0,1,0.214,-1.0,-1.0,0.0
128,2,9,Sea,3.9365715000312775,205.0,1,0.205,7.0,6.0,1.0
128,2,11,Large,6.2277843749616295,565.0,2,0.565,14.0,14.0,1.0
128,2,12,Pattern,3.872032791841775,506.0,1,0.506,-1.0,-1.0,0.0
128,2,16,Object,2.704654833069071,240.0,1,0.24,5.0,4.0,1.0
128,3,17,Sea,5.885916457977146,535.0,1,0.535,-1.0,-1.0,0.0
128,3,18,Large,7.427313708001748,5365.0,4,5.365,1.0,1.0,1.0
128,3,19,Pattern,4.968335958197713,2281.0,1,2.281,1.0,1.0,1.0
128,3,20,Animal,5.7584940830711275,2592.0,2,2.592,1.0,1.0,1.0
128,3,21,Object,3.7423772080801423,123.0,1,0.123,-1.0,-1.0,0.0
128,3,22,Land,4.122959000058472,148.0,1,0.148,1.0,1.0,1.0
128,3,24,Small,4.2672601249068975,203.0,1,0.203,-1.0,-1.0,0.0
128,4,25,Large,16.70624979119748,10162.0,8,10.162,1.0,1.0,0.0
128,4,26,Small,11.66052862512879,9185.0,7,9.185,-2.0,-3.0,0.0
128,4,27,Sea,7.017659374978393,1324.0,2,1.324,-4.0,-4.0,0.0
128,4,28,Solid,6.583401417126879,1564.0,2,1.564,1.0,1.0,1.0
128,4,29,Animal,4.707848584046587,840.0,1,0.84,-2.0,-3.0,0.0
128,4,32,Land,10.997144958935678,5123.0,7,5.123,3.0,2.0,1.0
128,5,33,Large,14.17936516692862,12336.0,13,12.336,2.0,2.0,1.0
128,5,34,Sea,5.56780262500979,3583.0,5,3.583,2.0,2.0,1.0
128,5,35,Small,7.255600541131571,2800.0,3,2.8,-4.0,-4.0,0.0
128,5,37,Object,8.226718041114509,7555.0,3,7.555,-1.0,-1.0,0.0
128,5,38,Pattern,5.63721154211089,1175.0,2,1.175,-3.0,-3.0,0.0
128,5,39,Solid,7.282557874917984,1871.0,2,1.871,1.0,1.0,1.0
128,6,41,Land,10.544751583132893,8866.0,14,8.866,-1.0,-1.0,0.0
128,6,42,Solid,9.058235583128408,3064.0,5,3.064,-3.0,-3.0,0.0
128,6,43,Pattern,10.61822587507777,6649.0,6,6.649,1.0,1.0,1.0
128,6,44,Object,5.321380417095497,3872.0,5,3.872,-1.0,-1.0,0.0
128,6,45,Sea,6.534153833985329,3843.0,2,3.843,-1.0,-1.0,0.0
128,6,46,Animal,5.985069541959092,2449.0,5,2.449,-1.0,-1.0,0.0
128,6,47,Large,6.9875700830016285,1440.0,2,1.44,-1.0,-1.0,0.0
128,6,48,Small,4.138970334082842,1198.0,1,1.198,-1.0,-1.0,0.0
128,7,49,Object,24.21643029106781,21279.0,10,21.279,5.0,4.0,1.0
128,7,50,Pattern,7.9245004581753165,5528.0,7,5.528,10.0,10.0,1.0
128,7,51,Land,6.495992250042036,4724.0,6,4.724,8.0,8.0,1.0
128,7,52,Sea,5.5287299999035895,2781.0,6,2.781,1.0,0.0,0.0
128,7,53,Large,7.970217917114496,6165.0,5,6.165,5.0,4.0,1.0
128,7,54,Small,4.236487874994054,2552.0,4,2.552,4.0,4.0,0.0
128,7,55,Solid,15.10181862511672,10429.0,7,10.429,-1.0,-2.0,1.0
128,7,56,Animal,3.516985540976748,3201.0,3,3.201,4.0,4.0,1.0
129,1,1,Animal,4.158768624998629,561.0,2,0.561,-2.0,-6.0,0.0
129,1,2,Land,2.522096458822489,314.0,1,0.314,-2.0,-2.0,0.0
129,1,3,Sea,2.138543749926612,264.0,1,0.264,-1.0,-5.0,1.0
129,1,4,Object,8.374151666183025,1308.0,2,1.308,-1.0,-1.0,1.0
129,1,5,Pattern,2.878605666803196,375.0,1,0.375,-6.0,-5.0,0.0
129,1,7,Solid,3.9237122498452663,343.0,2,0.343,3.0,-2.0,1.0
129,2,9,Solid,9.265158332884312,1966.0,6,1.966,7.0,7.0,1.0
129,2,10,Animal,4.21161466720514,506.0,1,0.506,1.0,1.0,0.0
129,2,11,Large,5.655826624948531,1686.0,3,1.686,7.0,4.0,1.0
129,2,12,Sea,4.319994332967326,403.0,1,0.403,8.0,5.0,0.0
129,2,13,Object,1.9872704590670764,1516.0,2,1.516,8.0,11.0,1.0
129,2,14,Pattern,1.0572627501096576,21.0,1,0.021,2.0,5.0,0.0
129,3,18,Land,3.4281807080842555,112.0,1,0.112,2.0,2.0,0.0
129,3,20,Solid,2.908364000031725,197.0,1,0.197,2.0,6.0,0.0
129,3,21,Large,2.9853211247827858,917.0,3,0.917,-2.0,-2.0,1.0
129,3,22,Animal,4.572608291869983,1352.0,4,1.352,-4.0,-4.0,0.0
129,3,24,Pattern,0.9654014999978244,329.0,1,0.329,-5.0,-12.0,0.0
129,4,25,Animal,3.8817256668116897,1220.0,1,1.22,-2.0,-4.0,0.0
129,4,26,Large,4.201547916978598,1148.0,3,1.148,-1.0,-6.0,0.0
129,4,27,Object,2.0664052499923855,1161.0,2,1.161,-1.0,-14.0,0.0
129,4,28,Solid,5.632672708015889,1110.0,2,1.11,1.0,-9.0,1.0
129,4,31,Small,2.0149439580272883,647.0,2,0.647,-2.0,-12.0,0.0
129,4,32,Land,0.4814702500589192,71.0,1,0.071,-2.0,-4.0,0.0
129,5,33,Large,3.442231875145808,699.0,2,0.699,5.0,10.0,1.0
129,5,34,Solid,8.005340042058378,429.0,2,0.429,-1.0,-3.0,0.0
129,5,35,Sea,5.9626879170536995,571.0,2,0.571,-1.0,5.0,0.0
129,5,38,Object,4.626407958101481,1027.0,3,1.027,-1.0,5.0,1.0
129,5,39,Pattern,2.269124333979562,610.0,1,0.61,1.0,9.0,1.0
129,5,40,Small,0.2777128750458359,184.0,1,0.184,-5.0,-4.0,0.0
129,6,41,Pattern,1.0611807499080896,343.0,2,0.343,2.0,1.0,1.0
129,6,42,Land,1.3659060418140143,119.0,1,0.119,4.0,1.0,1.0
129,6,43,Solid,1.9343916662037373,1076.0,3,1.076,3.0,2.0,1.0
129,6,44,Small,3.754599832929671,713.0,3,0.713,1.0,1.0,0.0
129,6,45,Object,3.5916120000183582,598.0,1,0.598,2.0,-1.0,0.0
129,6,47,Sea,2.1729396658483893,212.0,1,0.212,1.0,2.0,0.0
129,7,49,Solid,2.504882290959358,179.0,1,0.179,-6.0,-7.0,0.0
129,7,50,Land,5.90695754205808,1352.0,3,1.352,1.0,2.0,1.0
129,7,51,Small,1.283231500070542,329.0,1,0.329,-9.0,-8.0,0.0
129,7,52,Large,2.399291167035699,335.0,2,0.335,1.0,-4.0,1.0
129,7,54,Object,2.5845188749954104,648.0,2,0.648,-2.0,-5.0,0.0
132,1,1,Solid,8.927651290985523,4342.0,3,4.342,1.0,4.0,1.0
132,1,6,Large,3.3712786250107456,1816.0,1,1.816,-3.0,-4.0,0.0
132,1,7,Sea,4.161452000000281,2565.0,5,2.565,-3.0,-7.0,1.0
132,1,8,Pattern,4.935394583008019,3590.0,4,3.59,-3.0,-7.0,0.0
132,2,9,Land,43.790628041984746,34100.0,41,34.1,2.0,2.0,0.0
132,2,10,Solid,6.744596292002825,5433.0,5,5.433,6.0,6.0,1.0
132,2,11,Pattern,19.09201941700303,14855.0,17,14.855,-1.0,-4.0,1.0
132,2,12,Large,11.464367042004596,4466.0,9,4.466,3.0,0.0,0.0
132,2,13,Object,16.11244616698241,10714.0,5,10.714,6.0,6.0,1.0
132,2,14,Small,2.1705434169853106,2061.0,1,2.061,2.0,2.0,0.0
132,2,15,Sea,1.1922387089871336,594.0,2,0.594,3.0,0.0,1.0
132,2,16,Animal,6.570459374983329,4644.0,1,4.644,-1.0,-4.0,1.0
132,3,17,Object,44.06351904102485,32935.0,31,32.935,-2.0,-2.0,0.0
132,3,18,Solid,16.09098062501289,11021.0,15,11.021,-3.0,-3.0,1.0
132,3,19,Animal,28.38345929098432,19287.0,20,19.287,-9.0,-9.0,0.0
132,3,20,Pattern,9.482162750005957,7135.0,5,7.135,-8.0,-8.0,1.0
132,3,21,Sea,12.69597179099219,9371.0,11,9.371,-3.0,-3.0,1.0
132,3,22,Large,9.847776374983368,8107.0,5,8.107,4.0,4.0,0.0
132,3,23,Land,35.471669750026194,27323.0,35,27.323,-8.0,-8.0,1.0
132,3,24,Small,6.106237540981965,4687.0,2,4.687,-15.0,-15.0,1.0
132,4,25,Animal,2.6965997500228696,1788.0,4,1.788,-2.0,11.0,1.0
132,4,26,Land,1.334649458003696,801.0,3,0.801,1.0,2.0,1.0
132,4,27,Sea,3.942158749996452,2165.0,3,2.165,-1.0,4.0,1.0
132,4,28,Object,5.285833875008393,3623.0,5,3.623,2.0,-5.0,0.0
132,4,29,Small,11.481193083978724,7997.0,8,7.997,3.0,2.0,0.0
132,4,30,Large,3.207803666999098,1614.0,4,1.614,-3.0,4.0,1.0
132,4,31,Solid,6.922672957996838,4086.0,6,4.086,1.0,2.0,1.0
132,4,32,Pattern,2.8964211250131484,2347.0,1,2.347,-1.0,4.0,1.0
132,5,33,Land,25.05965749997995,19371.0,24,19.371,1.0,3.0,1.0
132,5,34,Sea,4.120444083993789,2967.0,3,2.967,4.0,3.0,1.0
132,5,35,Pattern,7.59774466700037,6053.0,5,6.053,4.0,6.0,1.0
132,5,36,Animal,10.998688666993983,9483.0,8,9.483,1.0,3.0,1.0
132,5,37,Object,6.0254707080021035,4724.0,6,4.724,4.0,3.0,0.0
132,5,38,Large,5.091693750000559,3826.0,4,3.826,4.0,3.0,1.0
132,5,39,Small,5.403661124990322,4581.0,5,4.581,1.0,3.0,0.0
132,5,40,Solid,31.060880125005497,23424.0,23,23.424,1.0,0.0,1.0
132,6,41,Small,33.15596095798537,26740.0,22,26.74,4.0,-4.0,0.0
132,6,42,Solid,13.264404624991585,10503.0,12,10.503,-3.0,-2.0,1.0
132,6,43,Object,6.064686500001699,4230.0,1,4.23,-3.0,-2.0,0.0
132,6,44,Sea,6.409851917007472,4915.0,10,4.915,-3.0,-2.0,0.0
132,6,45,Animal,5.4849960829888005,4380.0,5,4.38,-3.0,-5.0,0.0
132,6,46,Large,17.542188040999463,13904.0,14,13.904,-10.0,-3.0,0.0
132,6,47,Pattern,6.844591166998725,4671.0,5,4.671,-3.0,-5.0,1.0
132,6,48,Land,6.285946000018157,5067.0,7,5.067,-3.0,-5.0,0.0
132,7,49,Sea,3.108064917003503,1620.0,4,1.62,11.0,3.0,1.0
132,7,50,Solid,23.223796082980694,16069.0,12,16.069,4.0,-4.0,0.0
132,7,51,Small,2.5533233750029467,1929.0,1,1.929,3.0,-5.0,1.0
132,7,52,Land,3.7534929169924,1154.0,4,1.154,-2.0,-1.0,0.0
132,7,53,Animal,7.70591637500911,5094.0,5,5.094,7.0,-2.0,1.0
132,7,54,Large,9.636099249997642,5622.0,9,5.622,6.0,7.0,1.0
132,7,55,Object,9.244321125006536,5529.0,5,5.529,2.0,4.0,1.0
132,7,56,Pattern,3.6356341670034458,2627.0,8,2.627,5.0,6.0,1.0
133,1,1,Sea,8.68846558331279,4842.0,10,4.842,-1.0,-1.0,0.0
133,1,2,Small,7.751656291657127,5555.0,11,5.555,1.0,6.0,1.0
133,1,3,Animal,3.232123333349591,2152.0,4,2.152,-2.0,2.0,0.0
133,1,4,Solid,6.757133333332604,4589.0,8,4.589,4.0,3.0,0.0
133,1,5,Land,5.835298999998486,4190.0,7,4.19,1.0,6.0,1.0
133,1,6,Pattern,1.972739249991719,172.0,1,0.172,-4.0,2.0,1.0
133,1,7,Object,6.741386749985395,4091.0,8,4.091,2.0,3.0,1.0
133,1,8,Large,2.437032708345214,1741.0,3,1.741,-1.0,-1.0,0.0
133,2,9,Large,3.690267041674815,2114.0,6,2.114,5.0,5.0,0.0
133,2,10,Small,10.02698870835593,6002.0,14,6.002,6.0,0.0,1.0
133,2,11,Object,5.207723666651873,3570.0,6,3.57,-3.0,-3.0,0.0
133,2,12,Pattern,3.658121291664429,2367.0,5,2.367,9.0,6.0,1.0
133,2,13,Animal,2.6435860416968353,1724.0,4,1.724,14.0,8.0,1.0
133,2,14,Solid,3.550346666655969,2596.0,4,2.596,2.0,-1.0,0.0
133,2,15,Land,1.565888458309928,1370.0,2,1.37,5.0,5.0,0.0
133,2,16,Sea,0.5485297083214391,376.0,1,0.376,6.0,0.0,1.0
133,3,17,Large,7.196090208308306,4594.0,7,4.594,-2.0,-11.0,0.0
133,3,18,Sea,2.997806416649837,2294.0,6,2.294,-4.0,-6.0,0.0
133,3,19,Animal,7.521428750013001,3169.0,7,3.169,1.0,-3.0,0.0
133,3,20,Pattern,1.3683848333603237,1213.0,1,1.213,-2.0,-11.0,0.0
133,3,21,Object,17.441453583334805,10993.0,22,10.993,-9.0,3.0,0.0
133,3,22,Small,1.2235904583649244,853.0,2,0.853,-6.0,11.0,1.0
133,3,23,Solid,5.715874291665386,3382.0,4,3.382,-6.0,11.0,0.0
133,3,24,Land,1.949342166655697,1678.0,3,1.678,-4.0,6.0,1.0
133,4,25,Solid,28.845044124987908,20747.0,38,20.747,3.0,3.0,0.0
133,4,26,Land,11.752322833315702,8050.0,15,8.05,4.0,6.0,0.0
133,4,27,Small,5.352196458319668,2462.0,6,2.462,4.0,6.0,1.0
133,4,28,Object,5.504099833371583,3624.0,9,3.624,4.0,-5.0,0.0
133,4,29,Sea,2.8661772916675545,462.0,2,0.462,-2.0,-8.0,0.0
133,4,30,Large,2.765643833350623,2172.0,4,2.172,-2.0,-8.0,0.0
133,4,31,Animal,2.831933166657109,1537.0,3,1.537,-2.0,3.0,1.0
133,5,33,Object,7.3938026249816176,3876.0,10,3.876,-3.0,-1.0,0.0
133,5,34,Land,10.646854124992387,8233.0,12,8.233,1.0,7.0,1.0
133,5,35,Solid,7.426301166677149,5540.0,8,5.54,1.0,7.0,1.0
133,5,36,Large,25.401892958325337,18557.0,34,18.557,1.0,7.0,1.0
133,5,37,Animal,4.052930375008145,3071.0,5,3.071,3.0,10.0,1.0
133,5,38,Sea,1.1150785833597183,438.0,2,0.438,-1.0,2.0,0.0
133,5,39,Small,1.151732083351817,750.0,3,0.75,-1.0,2.0,1.0
133,6,41,Small,21.234010749991285,14836.0,24,14.836,-2.0,1.0,1.0
133,6,42,Object,13.325976333318977,10770.0,14,10.77,1.0,7.0,0.0
133,6,43,Land,2.679895208304515,1407.0,2,1.407,1.0,0.0,1.0
133,6,44,Animal,6.506127333326731,4306.0,11,4.306,-2.0,-9.0,0.0
133,6,45,Sea,6.312564958323492,4628.0,6,4.628,-2.0,-2.0,0.0
133,6,46,Large,1.411602749984013,778.0,1,0.778,1.0,-3.0,1.0
133,6,47,Solid,6.079520708299242,3997.0,11,3.997,-2.0,1.0,0.0
133,7,49,Solid,10.837367416650524,7799.0,13,7.799,-4.0,-3.0,0.0
133,7,50,Land,5.063653583347332,3971.0,6,3.971,-2.0,-1.0,0.0
133,7,51,Pattern,0.9916830416477752,287.0,2,0.287,1.0,-5.0,0.0
133,7,52,Animal,2.8092490833078045,2126.0,4,2.126,-1.0,0.0,0.0
133,7,53,Object,8.47711454165983,6676.0,11,6.676,-2.0,-8.0,0.0
133,7,54,Large,3.648410250025336,2910.0,2,2.91,-2.0,-1.0,0.0
133,7,55,Sea,3.5562408750120085,2715.0,4,2.715,-1.0,-7.0,0.0
133,7,56,Small,3.2852867499750573,2464.0,3,2.464,-1.0,-7.0,0.0
134,1,1,Sea,7.57487479201518,474.0,3,0.474,-8.0,-6.0,0.0
134,1,2,Land,7.908995290985331,659.0,1,0.659,8.0,5.0,1.0
134,1,3,Small,14.03148320800392,8677.0,18,8.677,5.0,2.0,1.0
134,1,4,Object,5.224671750009293,3371.0,10,3.371,2.0,2.0,1.0
134,1,5,Solid,15.11882874998264,10741.0,14,10.741,1.0,0.0,0.0
134,1,6,Pattern,3.583608999993885,2035.0,5,2.035,-1.0,-1.0,0.0
134,1,7,Large,4.663166333019035,3610.0,8,3.61,-5.0,-3.0,0.0
134,1,8,Animal,8.239611416007392,5893.0,10,5.893,-2.0,-3.0,1.0
134,2,9,Small,8.642359874997055,4158.0,8,4.158,-1.0,5.0,1.0
134,2,10,Land,10.182717541989405,5232.0,9,5.232,4.0,9.0,1.0
134,2,11,Large,2.7178933750255965,1131.0,2,1.131,10.0,7.0,0.0
134,2,12,Pattern,9.32272020902019,4514.0,11,4.514,-3.0,1.0,0.0
134,2,13,Animal,5.500317124999128,596.0,2,0.596,5.0,-1.0,0.0
134,2,14,Object,3.252104999992298,1362.0,5,1.362,4.0,13.0,1.0
134,2,15,Solid,2.0001241250138264,1043.0,2,1.043,12.0,11.0,1.0
134,3,17,Small,7.137621375004528,4788.0,8,4.788,-3.0,-2.0,1.0
134,3,18,Large,3.458882042003097,2010.0,6,2.01,-9.0,-9.0,0.0
134,3,19,Pattern,20.441985792014748,10461.0,16,10.461,-6.0,-6.0,0.0
134,3,20,Animal,3.7531561250216328,1174.0,5,1.174,-11.0,-10.0,0.0
134,3,21,Land,4.946778583980631,2884.0,6,2.884,-6.0,-6.0,1.0
134,3,22,Object,3.990866500011179,2162.0,8,2.162,-1.0,-1.0,0.0
134,3,23,Solid,3.3761220000160392,705.0,5,0.705,-6.0,-5.0,0.0
134,3,24,Sea,2.5476735420234036,470.0,2,0.47,-6.0,-5.0,0.0
134,4,25,Land,11.161410290980712,6661.0,11,6.661,1.0,1.0,1.0
134,4,26,Pattern,14.6461233329901,8077.0,18,8.077,-2.0,-8.0,0.0
134,4,27,Animal,5.24746812498779,2037.0,7,2.037,-2.0,-8.0,0.0
134,4,28,Small,6.712740082992241,2454.0,6,2.454,1.0,-6.0,0.0
134,4,29,Sea,5.384707000019262,3145.0,6,3.145,-5.0,-10.0,1.0
134,4,30,Object,5.71784004199435,2934.0,6,2.934,-2.0,-1.0,0.0
134,4,31,Large,1.889585625001928,188.0,2,0.188,-5.0,-3.0,1.0
134,4,32,Solid,2.798788791988045,746.0,3,0.746,-2.0,-1.0,1.0
134,5,33,Solid,11.143583375000162,5927.0,19,5.927,-1.0,-1.0,0.0
134,5,34,Large,22.492878874996677,13288.0,20,13.288,1.0,1.0,0.0
134,5,35,Pattern,6.576303624984575,3976.0,11,3.976,1.0,1.0,1.0
134,5,36,Small,10.763694374996703,4970.0,12,4.97,-1.0,-1.0,1.0
134,5,37,Object,13.527497375005623,7449.0,16,7.449,-1.0,-1.0,0.0
134,5,38,Sea,6.063375249999808,3556.0,6,3.556,1.0,1.0,1.0
134,5,39,Land,5.352017332974356,2335.0,8,2.335,-1.0,-1.0,0.0
134,5,40,Animal,3.990702457987936,1336.0,4,1.336,1.0,1.0,1.0
134,6,41,Small,19.103758665994977,6367.0,19,6.367,3.0,8.0,1.0
134,6,42,Solid,12.607406458002515,3797.0,10,3.797,4.0,3.0,0.0
134,6,43,Large,8.92878012501751,1537.0,5,1.537,3.0,1.0,0.0
134,6,44,Land,8.665787833015202,2347.0,7,2.347,2.0,6.0,0.0
134,6,45,Pattern,8.482241332996637,2135.0,2,2.135,2.0,6.0,1.0
134,6,46,Animal,4.381743125006324,824.0,4,0.824,5.0,9.0,1.0
