combo,rep,seed_fit,seed_sim,noise_param,d_true,theta_true,sigma_true,mu_true,d_hat,theta_hat,sigma_hat,mu_hat,d_true_per_s,sigma_true_per_s,d_hat_per_s,sigma_hat_per_s,fit_fval,elapsed_s,hit_d_min,hit_d_max,hit_theta_min,hit_theta_max,hit_sigma_min,hit_sigma_max
98,1,980224,981223,mu,0.0005578865581925,0.352446736973701,0.0036688246097521,6.5762914626202935,0.0005679442834632,0.3304967165540955,0.0008269375382625,1.4560187721582252,0.5578865581925317,0.1160184210249524,0.5679442834632907,0.0261500610360214,4060.92219608993,157.8082978725433,0,0,0,0,0,0
66,1,660224,661223,mu,1.1078235059802927e-05,0.6035570579605243,0.0003539625144708,31.951164834478877,1.1526720509441782e-05,0.5785613578263701,2.350167722917737e-05,2.038886707622229,0.0110782350598029,0.0111932775204824,0.0115267205094417,0.0007431882887831,3653.7784443188166,2836.5785579681396,1,0,0,0,0,0
95,1,950224,951223,mu,1.8851630963185382e-05,0.3423866876921629,0.0001993509496259,10.574732234853233,1.8331521651234827e-05,0.3452646020418544,0.0004440220564526,24.22177846991264,0.0188516309631853,0.006304030545355,0.0183315216512348,0.0140412102974213,4070.0013371208593,838.8667120933533,0,0,0,0,0,0
85,1,850224,851223,mu,4.0618342149614606e-05,0.7819390153867545,0.0003128452742504,7.70206900858101,3.5237051471744315e-05,0.9494044316601056,0.0011089891992957,31.47224733559358,0.0406183421496146,0.0098930362185156,0.0352370514717443,0.0350693177030106,4715.745315671304,1621.3959958553314,0,0,0,0,0,0
103,1,1030224,1031223,mu,0.0005214285938521,0.942158451017348,0.0142807187897249,27.387678692919856,0.0005004343646066,0.953648281301122,0.0148063752520383,29.58704737168955,0.5214285938521951,0.4515959799989394,0.5004343646066514,0.4682186968759085,4501.014087349028,219.4826900959015,0,0,0,0,0,0
90,1,900224,901223,mu,4.732145627929438e-05,0.9604840157272048,0.0041089509431288,86.83061059823662,5.310220180216002e-05,0.7866350781780731,0.0043199033250551,81.35073835826195,0.0473214562792943,0.1299364377418428,0.05310220180216,0.1366073377890898,4669.492046122191,1406.649623155594,0,0,0,0,0,0
94,1,940224,941223,mu,2.8668628014607725e-05,0.2272574915217198,0.0006820902924733,23.792219569271804,2.8314952962594843e-05,0.2471845356081393,0.0008906179793591,31.453980535856044,0.0286686280146077,0.021569588941061,0.0283149529625948,0.028163813398717,4354.187257599637,1317.252762079239,0,0,0,0,0,0
101,1,1010224,1011223,mu,0.0001313709541663,0.0342719444202218,0.0001465239780774,1.1153453136366878,0.000132151709803,0.0298463312495108,0.0001974577145731,1.4941744973820672,0.1313709541663774,0.0046334950255331,0.1321517098030467,0.0062441611962257,3903.523453873824,614.1459441184998,0,0,0,0,0,0
96,1,960224,961223,mu,7.058985305768994e-05,0.1243667728622779,0.0003790426887167,5.369648360182639,6.95764542836628e-05,0.1872348897068746,0.0015844995529338,22.773502462110017,0.0705898530576899,0.0119863822677916,0.0695764542836628,0.0501062753878959,4193.349588733881,1204.0521941184998,0,0,0,0,0,0
107,1,1070224,1071223,mu,0.0007280457973132,0.3525800314179118,0.0116663781791971,16.02423669259661,0.0007150843814566,0.3287104024955568,0.0124316295196551,17.38484274307884,0.7280457973132131,0.3689232709115098,0.7150843814566196,0.3931226430949519,3914.150375989011,174.3477268218994,0,0,0,0,0,0
102,1,1020224,1021223,mu,7.204643678694963e-05,0.9513245005770904,0.0003071657369848,4.263441062229543,7.152743469633293e-05,0.9553321700189432,7.318728355623214e-05,1.0232057652695925,0.0720464367869496,0.009713433480362,0.0715274346963329,0.0023143851179828,4730.14184057628,669.2207100391388,0,0,0,0,1,0
109,1,1090224,1091223,mu,0.0002377917741623,0.2331231620065202,0.0161164026055092,67.77527381795164,0.0001857387453302,0.3666292441935051,0.0185738691490739,99.99997101331928,0.2377917741623421,0.5096453992168137,0.185738745330237,0.5873573147300736,3698.554346991321,142.41737413406372,0,0,0,0,0,1
111,1,1110224,1111223,mu,0.0003022107765731,0.1385136641725997,0.0038684064940655,12.800359199400424,0.0003021594864807,0.0586650843095621,0.0003563885585706,1.1794716847104576,0.3022107765731132,0.1223297543663391,0.3021594864807037,0.0112699957710755,3870.1668488480623,206.75104689598083,0,0,0,0,1,0
106,1,1060224,1061223,mu,0.0001909940656988,0.0555027321964366,0.0080873594249416,42.34351153973722,0.0002187328420988,0.0172295154003309,0.0027970861881301,12.78768273338004,0.1909940656988749,0.2557447603924514,0.218732842098815,0.0884516316628953,3787.551680487789,352.2896320819855,0,0,0,0,0,0
97,1,970224,971223,mu,2.0094513958451527e-05,0.7116435696485646,0.0007111488265879,35.390197944490026,2.1518222941533205e-05,0.6318741555850816,0.0003746977848009,17.413045018586992,0.0200945139584515,0.0224885004737392,0.0215182229415332,0.0118489843419049,4385.401466720769,1243.871975898743,0,0,0,0,0,0
105,1,1050224,1051223,mu,5.256629872982243e-05,0.6952880969301672,0.000134833386453,2.565015793599609,4.6541927258752285e-05,0.8309657405099656,0.0016142134348386,34.68299509524734,0.0525662987298224,0.0042638060582539,0.0465419272587522,0.0510459108373397,4725.5064424009115,1516.2513060569763,0,0,0,0,0,0
112,1,1120224,1121223,mu,3.858003044637516e-05,0.1582903094121314,4.5948404029580816e-05,1.19098931488526,3.727249992055054e-05,0.1972911934291147,4.76646968285421e-05,1.2788167396912846,0.0385800304463751,0.0014530161158313,0.0372724999205505,0.0015072900595959,4291.657119516987,1664.487813949585,0,0,0,0,0,0
108,1,1080224,1081223,mu,3.3388894830344547e-05,0.6727408924630385,0.0002940702128221,8.8074257718436,3.304080982998896e-05,0.6990613284457291,0.0001292048306886,3.910461981816807,0.0333888948303445,0.0092993166452845,0.0330408098299889,0.0040858154967243,4680.456603579448,2300.980793237686,0,0,0,0,0,0
99,1,990224,991223,mu,2.281673587025186e-05,0.1752604606709316,0.000745025890864,32.652606187872344,1.7944999025995e-05,0.3043727470744801,0.0017931922358164,99.92712918060752,0.0228167358702518,0.0235597873092638,0.017944999025995,0.0567057174770983,4037.130285919435,2493.301771879196,0,0,0,0,0,1
81,1,810224,811223,mu,1.0274958267554065e-05,0.7030818846976667,3.149475963934259e-05,3.065195869339513,1.0955099989188356e-05,0.6288188244173181,1.1438069555421255e-05,1.044086276410945,0.010274958267554,0.0009959517481986,0.0109550999891883,0.0003617035183056,3693.693645935678,2504.425481081009,1,0,0,0,1,0
117,1,1170224,1171223,mu,0.000167989966557,0.2892181723708754,0.0025272541885392,15.044078169284418,0.0001698087617563,0.2578817662864628,0.0013322807746809,7.845771683985129,0.1679899665570199,0.0799187946198473,0.1698087617563981,0.0421304173084531,4182.432553082501,422.7490799427033,0,0,0,0,0,0
119,1,1190224,1191223,mu,0.0003157084527297,0.0348706178646819,0.0011560833898163,3.6618702471231264,0.0003006332607942,0.0100411085777548,0.0048836349185946,16.24449306005977,0.3157084527297562,0.0365585667690804,0.3006332607942064,0.1544340960349,3759.2453411700735,256.7160928249359,0,0,1,0,0,0
104,1,1040224,1041223,mu,2.0973105963281166e-05,0.2593523247875668,0.0020346301693858,97.01139034666778,2.6841333970842727e-05,0.0935693012578232,0.0008977283219171,33.44574166441861,0.0209731059632811,0.0643406553135362,0.0268413339708427,0.0283886621729917,4186.66856095439,2912.9017221927643,0,0,0,0,0,0
113,1,1130224,1131223,mu,3.072488097434997e-05,0.0160859735961967,0.000542764729144,17.665315924157582,2.9897249695881757e-05,0.0368475678783087,2.9960443733001296e-05,1.002113707373165,0.0307248809743499,0.017163727776995,0.0298972496958817,0.000947432419056,4093.976337118552,2575.4011721611023,0,0,0,0,1,0
121,1,1210224,1211223,mu,0.0008338874864683,0.6106404522141896,0.0112569204477621,13.499327703593892,0.0008121772048152,0.5973061494226796,0.0124767259347203,15.362073523792253,0.8338874864683236,0.3559750805425077,0.8121772048152762,0.3945487169540961,4327.136566828206,167.30378699302673,0,0,0,0,0,0
115,1,1150224,1151223,mu,5.5119126989899375e-05,0.4272242382193118,0.0008093936422911,14.684442343207966,5.260644716087467e-05,0.4598845889816557,0.001773782845377,33.7179745279642,0.0551191269898993,0.0255952743329957,0.0526064471608746,0.056091938659258,4609.312432511471,1445.832279920578,0,0,0,0,0,0
118,1,1180224,1181223,mu,0.000122865739916,0.531096951673906,0.0031036454095971,25.260462450452263,0.0001258968091867,0.499788536762734,0.002333779316145,18.537239595028872,0.1228657399160792,0.0981458854385321,0.1258968091867852,0.0738005819520859,4593.113725697358,501.0372631549835,0,0,0,0,0,0
114,1,1140224,1141223,mu,2.8816609125522964e-05,0.3418582817042873,0.0010285918832915,35.69441077578275,3.133945109033119e-05,0.313509075019584,0.0001988707343352,6.345699347511653,0.0288166091255229,0.032526931339635,0.0313394510903311,0.0062888448044976,4438.900278434809,1914.890098810196,0,0,0,0,0,0
122,1,1220224,1221223,mu,0.0001221702653635,0.7587942119764843,0.0035690688540213,29.21389131308907,9.854262289389836e-05,0.9899999801778224,0.004887392715667,49.59673867144125,0.1221702653635274,0.1128638670467444,0.0985426228938983,0.1545529280122361,4749.390838650246,388.7242822647095,0,0,0,1,0,0
100,1,1000224,1001223,mu,1.1497126854851303e-05,0.2204477377198419,2.895015092765324e-05,2.518033530737072,1.167363154192403e-05,0.2139689301631013,4.315188298967052e-05,3.6965260411635614,0.0114971268548513,0.0009154841553702,0.011673631541924,0.0013645823557243,3068.093393905746,3313.5405838489532,1,0,0,0,0,0
124,1,1240224,1241223,mu,0.0002379679651455,0.4405874266507856,0.0005391588503751,2.2656782817194436,0.0002300763641873,0.4753240235328416,0.0002325247845861,1.0106417728193526,0.2379679651455171,0.0170496998782345,0.2300763641873671,0.0073530793173225,4401.8441160948705,480.3613450527191,0,0,0,0,1,0
110,1,1100224,1101223,mu,1.986576550252889e-05,0.3423659356695114,0.0002494829006398,12.55843378439764,1.7796001045305736e-05,0.4427309593361662,0.0010034339688781,56.38536243752771,0.0198657655025288,0.0078893420328749,0.0177960010453057,0.0317313682323758,4088.362383363802,3514.986471891403,0,0,0,0,0,0
123,1,1230224,1231223,mu,0.0002284800561463,0.982872656740276,0.0028521611501227,12.48319524350724,0.0002367205782568,0.9226233192942096,0.0021863200414652,9.23586811744396,0.2284800561463814,0.090193254882334,0.2367205782568416,0.06913751025104,4747.587914324691,674.2941062450409,0,0,0,0,0,0
132,1,1320224,1321223,mu,0.0002085819372848,0.963987427332914,0.0020565337410889,9.859596510893397,0.0002083686558009,0.9890233947158192,0.0022793374516514,10.93896508997418,0.2085819372848367,0.0650333070682812,0.20836865580095,0.0720789790334246,4735.9130530785,150.08120107650757,0,0,0,1,0,0
128,1,1280224,1281223,mu,0.0001106285109406,0.5008264464018173,0.00583448528976,52.739436155735945,9.337739715087368e-05,0.6637741942398638,0.0072302988281022,77.43093134647987,0.1106285109406793,0.1845026249038937,0.0933773971508736,0.2286421246044946,4377.840172664652,467.0477180480957,0,0,0,0,0,0
116,1,1160224,1161223,mu,4.540567904480497e-05,0.4241477555544264,0.0018622956552943,41.01459761138547,4.9869676848872014e-05,0.3649477498228439,0.0002470766553049,4.954446688188878,0.0454056790448049,0.0588909594736609,0.049869676848872,0.0078132498741994,4533.919851373217,1799.7252552509308,0,0,0,0,0,0
135,1,1350224,1351223,mu,0.0008124527591741,0.367241159926888,0.0083984846005863,10.337197462562292,0.0008225279310683,0.360198764457481,0.0079734998929341,9.693895601305387,0.8124527591741112,0.2655834023170239,0.8225279310683337,0.2521442058478059,3996.023672127564,193.09499621391296,0,0,0,0,0,0
127,1,1270224,1271223,mu,8.396294133532224e-05,0.1464070270978595,0.0005678401912404,6.76298593414821,8.293371313079925e-05,0.1297135691879619,0.0007871326939351,9.491106381475056,0.0839629413353222,0.0179566835130555,0.0829337131307992,0.0248913213361928,4203.492645815528,862.7627389431,0,0,0,0,0,0
120,1,1200224,1201223,mu,3.8896325051095545e-05,0.4076589465965315,7.833426502612892e-05,2.013924578304669,3.9568358144918464e-05,0.4201372980287527,0.0001013714901591,2.561933193889165,0.0388963250510955,0.0024771469631783,0.0395683581449184,0.0032056479870829,4608.505777104253,1362.250429868698,0,0,0,0,0,0
136,1,1360224,1361223,mu,0.0002816993652061,0.6525645424599034,0.0153252106060982,54.40271615408501,0.0002372267886585,0.8008078932493743,0.0168558134568911,71.05358358642879,0.2816993652061885,0.4846257113703986,0.2372267886585607,0.5330276233869234,4147.2196870562075,117.59240508079527,0,0,0,0,0,0
131,1,1310224,1311223,mu,0.0001018221292157,0.730464698106833,0.0083254093714479,81.76424354482161,0.0001127683361327,0.6335942256384252,0.0080892945942075,71.73374079655231,0.1018221292157382,0.2632725606708622,0.1127683361327825,0.2558059558178324,4453.475779165868,643.7011799812317,0,0,0,0,0,0
138,1,1380224,1381223,mu,0.000918827676599,0.5687843913046585,0.0149688865038663,16.2912882198673,0.0008972522755404,0.5731037596472716,0.0175863980850047,19.600282511862197,0.9188276765990654,0.4733577538877265,0.8972522755404859,0.5561307378703847,4191.978493508114,152.93137574195862,0,0,0,0,0,0
125,1,1250224,1251223,mu,2.0164877381640623e-05,0.9313848349198628,0.0008283020641926,41.07647413451593,1.9403629020083728e-05,0.9899776539126344,0.0008673050103352,44.698082479187015,0.0201648773816406,0.0261932111346776,0.0194036290200837,0.0274265925873526,4617.584750776198,1484.3481991291046,0,0,0,1,0,0
141,1,1410224,1411223,mu,0.0006833580315398,0.328482097356452,0.0087968965389065,12.87304185052752,0.0006988340040721,0.3097994925529723,0.0044369676498966,6.349100965382924,0.6833580315398436,0.278182294037966,0.6988340040721162,0.1403092367815808,3995.6054292749536,227.90272998809817,0,0,0,0,0,0
143,1,1430224,1431223,mu,0.0005121903696036,0.2340250000517431,0.046139715943736,90.08313838356892,0.0007125619447052,0.012157437101963,0.0408736200480189,57.36149727295065,0.5121903696036408,1.459065929753914,0.7125619447052555,1.2925373556806063,3433.599240408086,61.26432681083679,0,0,0,0,0,0
133,1,1330224,1331223,mu,2.867536184611032e-05,0.0681475369708573,9.633631664066592e-05,3.359550165667168,2.9228686969126298e-05,0.029609963584877,2.9228845206327312e-05,1.0000054137635803,0.0286753618461103,0.0030464218197568,0.0292286869691262,0.0009242972422848,4172.943494018896,1167.8441472053528,0,0,0,0,1,0
130,1,1300224,1301223,mu,2.292143978533235e-05,0.7872159623385676,9.268124671322376e-05,4.043430411929506,2.3509742209376215e-05,0.7620646662612762,0.000102889508194,4.376462628885102,0.0229214397853323,0.0029308383599778,0.0235097422093762,0.0032536519322778,4671.184594671033,1869.7967150211337,0,0,0,0,0,0
126,1,1260224,1261223,mu,1.9500641715541487e-05,0.9080445545120792,4.386394293044158e-05,2.249358947786995,1.974061505394965e-05,0.8875696222747541,2.2598520445049283e-05,1.1447728646391813,0.0195006417155414,0.0013870996681583,0.0197406150539496,0.0007146279635623,4628.0852328967985,2359.3931908607483,0,0,0,0,1,0
146,1,1460224,1461223,mu,0.0003709769673135,0.2653924653987288,0.0027938331468363,7.531015111445496,0.0003611074991032,0.298341468724399,0.0041061132717571,11.370888951224394,0.3709769673135263,0.0883487614647863,0.3611074991032245,0.1298467026939846,4020.375021075892,263.11484479904175,0,0,0,0,0,0
147,1,1470224,1471223,mu,0.0006178002976784,0.45442857417928,0.0009773633572644,1.5820053194167365,0.0006324589700286,0.4770471610955076,0.0012162586295562,1.9230632929455775,0.6178002976784114,0.0309069431054466,0.6324589700286294,0.0384614749323265,4210.158163090881,212.82466292381287,0,0,0,0,0,0
140,1,1400224,1401223,mu,3.387846801539275e-05,0.9323074369738592,3.436868947218723e-05,1.0144700007264718,3.2100490274967225e-05,0.9843079417532904,0.0003238072531796,10.087299303092824,0.0338784680153927,0.0010868333892716,0.0321004902749672,0.0102396844293038,4726.94613067418,1428.966590166092,0,0,0,0,0,0
129,1,1290224,1291223,mu,3.500172967333407e-05,0.2297950853017765,8.945917287172902e-05,2.5558500596010014,3.5337705193275435e-05,0.2229727240862492,0.0008278229547912,23.426053000997268,0.035001729673334,0.002828947438694,0.0353377051932754,0.0261780603651106,4352.125928020444,2399.7437188625336,0,0,0,0,0,0
150,1,1500224,1501223,mu,4.271796154242995e-05,0.6100708585542347,0.0005559653490813,13.014791179328627,4.115696252434781e-05,0.6292677392176996,0.0012838148085716,31.19313792440673,0.0427179615424299,0.0175811680322756,0.0411569625243478,0.0405977888893937,4708.077097635921,468.4799239635467,0,0,0,0,0,0
148,1,1480224,1481223,mu,8.345813051026985e-05,0.8264278467827095,0.0023045510522415,27.613259944253453,8.892152123219156e-05,0.748156385863827,0.0014756406598986,16.59486521879773,0.0834581305102698,0.0728763030922086,0.0889215212321915,0.0466638549323372,4771.140504202112,817.6079807281494,0,0,0,0,0,0
134,1,1340224,1341223,mu,2.734238925261981e-05,0.4343740524128887,2.8041468400292644e-05,1.0255675954728738,2.5158027318506658e-05,0.4578904631672166,0.0008161618184591,32.44140759235021,0.0273423892526198,0.0008867490908056,0.0251580273185066,0.0258093028559578,4401.32358554146,2980.823788881302,0,0,0,0,0,0
153,1,1530224,1531223,mu,0.0002082667969246,0.504153981795241,0.000527076006742,2.5307730974166893,0.0002092452922436,0.5540847566795444,0.0002096713006438,1.0020359282430518,0.2082667969246347,0.0166676068133101,0.2092452922436841,0.0066303887000461,4490.6654501233215,482.8539032936096,0,0,0,0,1,0
144,1,1440224,1441223,mu,1.946949983323977e-05,0.3072941259814749,0.0003791147136849,19.472236931208087,1.9182598467201872e-05,0.3069820171833281,0.0006518614549387,33.981916269231725,0.0194694998332397,0.0119886598972708,0.0191825984672018,0.0206136691647765,4078.8870398143567,2353.1186587810516,0,0,0,0,0,0
137,1,1370224,1371223,mu,1.171314977260342e-05,0.5302047160177322,3.802105940787441e-05,3.246014961475531,1.1775682421958762e-05,0.4942225775032758,9.551758842826845e-05,8.111427007419252,0.0117131497726034,0.0012023314678145,0.0117756824219587,0.0030205313603987,3647.9881988783313,2952.498747110367,1,0,0,0,0,0
156,1,1560224,1561223,mu,0.0007160781024022,0.4790938432596935,0.0263996355174693,36.86697781834927,0.0007928433219721,0.4717639230485064,0.0257473327382588,32.47467945396156,0.7160781024022496,0.8348297763348108,0.7928433219721279,0.8142021512711805,3749.3557337839434,137.0482211112976,0,0,0,0,0,0
145,1,1450224,1451223,mu,2.2828751226649666e-05,0.3811699020999841,0.0002203645600661,9.652939745949352,2.272203131095419e-05,0.3768309687890003,0.0005165379430997,22.732912213300008,0.0228287512266496,0.0069685392538991,0.0227220313109541,0.0163343639809374,4259.918667212851,2115.97815990448,0,0,0,0,0,0
