perm,cv_accuracy
997,0.5821437727529097
998,0.5846733668341708
999,0.5749860413176997
1000,0.5816079577500898
1001,0.5731913039019638
1002,0.5732323232323232
1003,0.5691183188670625
1004,0.5610400487284909
1005,0.5656032688696006
1006,0.5797319932998324
1007,0.5609715242881073
1008,0.5712121212121212
1009,0.5700661436702046
1010,0.5639081166999949
1011,0.589204224991027
1012,0.5777777777777777
1013,0.5794980259447264
1014,0.5846203148233605
1015,0.5924242424242424
1016,0.5803876326718966
1017,0.5786443111316208
1018,0.5751781777162488
1019,0.5683848535607329
1020,0.5803030303030303
1021,0.5635653012537436
1022,0.5783818080300492
1023,0.6000203035378915
1024,0.5768945738794985
1025,0.5878787878787879
1026,0.5673874422618141
1027,0.5702481669486746
1028,0.5687249378204151
1029,0.5581372096600523
1030,0.5844152181715634
1031,0.5598243743972388
1032,0.5753704558273087
1033,0.5652707984366276
1034,0.5624160385581706
1035,0.5749682757220447
1036,0.5736815390081722
1037,0.5705865764241398
1038,0.5869327795723734
1039,0.5721029389371097
1040,0.5697198111770976
1041,0.5660052299646209
1042,0.5966651439013249
1043,0.5625729658392975
1044,0.5686056545353028
1045,0.5677808233084615
1046,0.5738783776854842
1047,0.5647900323027227
1048,0.5849525404801786
1049,0.5757372722196842
1050,0.5686868686868686
1051,0.5722222222222223
1052,0.5810875249961545
1053,0.5709865148951444
1054,0.5708974163748033
1055,0.5641414141414142
1056,0.5647479823359219
1057,0.5759580731942541
1058,0.5664179869763626
1059,0.5920460890310135
1060,0.5787853408456424
1061,0.5769681742043551
1062,0.5896913295390454
1063,0.5696360590832953
1064,0.5703999796964621
1065,0.575014100394811
1066,0.5728897010304046
1067,0.5789955391478234
1068,0.5749885792599361
1069,0.5653647022993756
1070,0.567253755832436
1071,0.577072758037225
1072,0.5555555555555556
1073,0.5629133979387786
1074,0.5695841665384813
1075,0.5807471701944064
1076,0.5745526329282674
1077,0.5862533969132955
1078,0.5650956804223136
1079,0.563131313131313
1080,0.5818822745218684
1081,0.5854347495051013
1082,0.5880285264707376
1083,0.5906963031328514
1084,0.5794426678848789
1085,0.5709916423114392
1086,0.5704177452921172
1087,0.5588193492716107
1088,0.563131313131313
1089,0.5727964928472542
1090,0.5655448961981625
1091,0.5646823565605292
1092,0.592019176536943
1093,0.5560174610425866
1094,0.5683670879650778
1095,0.5560606060606059
1096,0.59081011116187
1097,0.5674537250679383
1098,0.5930267138388967
1099,0.6005050505050504
1100,0.5616161616161616
1101,0.5760524021945342
1102,0.5973300847672708
1103,0.580272574996193
1104,0.5681818181818182
1105,0.5774199279224406
1106,0.5691284706360084
1107,0.5744784528704127
1108,0.5958885335769757
1109,0.5771737475255063
1110,0.5611111111111111
1111,0.5878864790032303
1112,0.5613649182177101
1113,0.5689178214303843
1114,0.5886786648207969
1115,0.5709916423114392
1116,0.5672281187509614
1117,0.5856047916349423
1118,0.5481980610121314
1119,0.5707070707070707
1120,0.567392518146287
1121,0.5615628648291965
1122,0.5633953750705019
1123,0.563428703276419
1124,0.5713582525765267
1125,0.5557662047611795
1126,0.5704355108877722
1127,0.5831359278059786
1128,0.582884684407527
1129,0.5833333333333333
1130,0.576376833663266
1131,0.5907466626059591
1132,0.5787041266940764
1133,0.5613369879701537
1134,0.5634517766497461
1135,0.5679613392811362
1136,0.5860895386021016
1137,0.5732323232323233
1138,0.5884428036712301
1139,0.572133394243947
1140,0.592754174914979
1141,0.5846254422396555
1142,0.5662834373889651
1143,0.571105527638191
1144,0.5585021064920562
1145,0.5634688594487589
1146,0.5902245808337179
1147,0.5914141414141414
1148,0.5595959595959596
1149,0.5640398964519567
1150,0.5645080244065015
1151,0.5573757883402554
1152,0.5564605445316106
1153,0.5757575757575758
1154,0.5741612100908584
1155,0.5779402060809096
1156,0.5729480737018425
1157,0.5635415064349074
1158,0.5809095984975381
1159,0.5739683264808892
1160,0.5717658821719735
1161,0.5707070707070707
1162,0.5853535353535353
1163,0.5775598625852434
1164,0.5755723059743161
1165,0.5830440079183797
1166,0.5715172024816695
1167,0.5756191355176126
1168,0.5652657225521548
1169,0.5804209608778137
1170,0.5686868686868688
1171,0.5616366712813413
1172,0.569336581899396
1173,0.5895862175049993
1174,0.5767676767676767
1175,0.5758159484290137
1176,0.572407492005482
1177,0.578912237957464
1178,0.5848484848484847
1179,0.5822420181716665
1180,0.5660283033379481
1181,0.575437795035785
1182,0.5755976853966803
1183,0.5725851479620324
1184,0.5739404091162885
1185,0.5802649611694839
1186,0.5825262677021471
1187,0.5765830897810593
1188,0.567818892442008
1189,0.5815085528653368
1190,0.5801927908526894
1191,0.5753525098702763
1192,0.587132632861276
1193,0.5556170845510947
1194,0.5572483630272574
1195,0.5549642150144662
1196,0.5834856098675194
1197,0.5860489315263184
1198,0.5793944469823866
1199,0.5691919191919192
1200,0.5814171869448251
1201,0.5813156950212788
1202,0.5775087559007157
1203,0.56156032688696
1204,0.5675101266471826
1205,0.5831487463467159
1206,0.5766534693670373
1207,0.5961727831074566
1208,0.5727272727272726
1209,0.5679844126544634
1210,0.5758387899091416
1211,0.5850515202273996
1212,0.5688340693365819
1213,0.5757093548550836
1214,0.5639434546469723
1215,0.5825465712400386
1216,0.5872189228973148
1217,0.5816481396883406
1218,0.5556273393836845
1219,0.5939317028149516
1220,0.567410283741942
1221,0.5701563372417644
1222,0.5992949802594473
1223,0.5774300796913862
1224,0.5809045226130654
1225,0.584628005947803
1226,0.5636363636363637
1227,0.5984467793513021
1228,0.5689102076036748
1229,0.5647438855560684
1230,0.5704968466389786
1231,0.5808080808080809
1232,0.568991949956417
1233,0.5760139465723222
1234,0.6015151515151516
1235,0.5601112649336
1236,0.5766369276521561
1237,0.5652438086448239
1238,0.565839297497589
1239,0.5980823463056966
1240,0.5728323847613188
1241,0.5869558529457006
1242,0.5770240089335567
1243,0.5880462920663925
1244,0.5799477183899294
1245,0.5815643875945383
1246,0.5876377993129261
1247,0.5835439825389573
1248,0.5710699964468808
1249,0.5907923455662148
1250,0.5863636363636364
1251,0.5782828282828283
1252,0.5824602812039997
1253,0.5836537968517663
