subject,predictor,mean,sd,lo,hi
135,dist_cw_z,-0.0780056742971701,0.036479747648667786,-0.15341270689613437,-0.007632498006648483
135,dist_ccw_z,-0.0682336236068439,0.052108635721320795,-0.16909362509712011,0.034186800096533486
135,enc_lag_fwd_z,-0.10400710131838037,0.07574055051656876,-0.2619395833834557,0.04008669999937562
135,enc_lag_bwd_z,-0.06347031025247078,0.09066180970814892,-0.24989171067733063,0.11284695661985478
135,is_primacy_k_z,0.022703758544369814,0.05742490778957376,-0.08927039630026838,0.13907809916056948
135,is_recency_k_z,0.022205758597797477,0.055270804541801784,-0.08597160608016037,0.13682928041070802
135,abs_reward_k_z,-0.0011843637712293028,0.04617501134189667,-0.09372471675392527,0.08711095517183631
135,signed_reward_k_z,0.03055727846756068,0.038199972322666025,-0.04232804784265002,0.11133509954060457
135,is_prev_fixation_k_z,0.13131692582601293,0.046555854499563495,0.041001199806536354,0.22358740639928584
136,share_k_z,0.0450850671439759,0.03819142461367704,-0.03397038265596233,0.1169358054194783
136,dist_cw_z,0.01431266174884818,0.04244586585474224,-0.06213442267737183,0.10178881349630164
136,dist_ccw_z,-0.05460078327456793,0.04919147817998057,-0.14887829066799146,0.04394244649493845
136,enc_lag_fwd_z,0.049545696844400876,0.09015888117426207,-0.12113760669971584,0.2332293631786944
136,enc_lag_bwd_z,0.0026422559267246445,0.08940580285126376,-0.16690697185278805,0.18660841578001322
136,is_primacy_k_z,-0.0540550546536209,0.06193315235525559,-0.17876765420110585,0.061953282546945584
136,is_recency_k_z,0.04862340039150918,0.05986200425036851,-0.06175821427391538,0.17028936565812752
136,abs_reward_k_z,0.005127204654427451,0.052148340857785566,-0.09817195213272104,0.10299129341473769
136,signed_reward_k_z,-0.01750715824415645,0.04485169010912386,-0.10669802475169697,0.0696219946197619
136,is_prev_fixation_k_z,0.20705897244164,0.046060967208099254,0.11815860837702759,0.2982658117958311
137,share_k_z,0.1020538392486074,0.038128731390103636,0.035353409421557666,0.183040015868639
137,dist_cw_z,-0.06163381340280909,0.03445647391850713,-0.1329275623541988,0.0046516645633432425
137,dist_ccw_z,-0.058096029693963686,0.04538079686905746,-0.14826035084237785,0.031350708641715117
137,enc_lag_fwd_z,-0.06433890348720243,0.08035787575058173,-0.21718164551344982,0.09454635291575221
137,enc_lag_bwd_z,-0.10312452928185524,0.07918295040173508,-0.25905600327860906,0.04942651280014085
137,is_primacy_k_z,-0.0016920335101180647,0.05545348434842329,-0.11018760688828666,0.10677326460044576
137,is_recency_k_z,-0.03705563119714769,0.05703040694925538,-0.1604016315055474,0.06434388078588267
137,abs_reward_k_z,0.008962019873093698,0.047062625816710224,-0.08409323251492672,0.10278974233248434
137,signed_reward_k_z,0.022967756100995933,0.03683789560886874,-0.051096003377196116,0.09631555271743895
137,is_prev_fixation_k_z,0.05488990648683229,0.04433007836435232,-0.03117262342434471,0.1408160412098493
138,share_k_z,0.08841435246907807,0.055340514329793415,-0.014763607291603779,0.20936451523559688
138,dist_cw_z,-0.09624851241403223,0.06341140194824417,-0.23579595743940612,0.01742162051627241
138,dist_ccw_z,-0.14785930152779617,0.09732267250548053,-0.34316305277625847,0.03513798280972974
138,enc_lag_fwd_z,-0.004232502319733137,0.13218311335918068,-0.2572727369320301,0.26208783484669157
138,enc_lag_bwd_z,0.047246844310711446,0.13775011714957852,-0.21608483063225548,0.32546877823127124
138,is_primacy_k_z,0.03639444115283097,0.09477961482202626,-0.1354823762059473,0.23837704953288014
138,is_recency_k_z,0.03177373726493839,0.08632239751077395,-0.13922066012863143,0.22137506168763788
138,abs_reward_k_z,-0.014518056846975961,0.08252602166173957,-0.18254580576226115,0.136859979740509
138,signed_reward_k_z,-0.026124467844614953,0.06699891347173853,-0.16459015070232402,0.09748564053324574
138,is_prev_fixation_k_z,-0.16433444073862022,0.12033306121657962,-0.4093149677551627,0.06076304762057404
139,share_k_z,0.008468723849588067,0.05083961155021498,-0.10448276421844974,0.09858168666630927
139,dist_cw_z,-0.15440257704371144,0.06042667755253426,-0.28605971601931607,-0.05261127570202331
139,dist_ccw_z,-0.18512739101485137,0.07370945838273282,-0.33441230420211243,-0.0438938982871006
139,enc_lag_fwd_z,-0.219331311839671,0.09636785224048655,-0.4140732697939036,-0.033750802144955794
139,enc_lag_bwd_z,-0.0733460442282642,0.10672128209239927,-0.2791991131532658,0.14428236148946014
139,is_primacy_k_z,-0.07507684076042366,0.06912518343281132,-0.21126506084773694,0.05746276672353745
139,is_recency_k_z,0.029189562486849,0.06958000707819463,-0.1069140798514728,0.17441548404183171
139,abs_reward_k_z,0.07763177827311064,0.058607834290080464,-0.035357057600013723,0.19345605409829028
139,signed_reward_k_z,0.14933959218666237,0.05826088940006581,0.04087360697569365,0.27347499505862505
139,is_prev_fixation_k_z,0.22264962017993814,0.05108098073377511,0.12244801121752269,0.3215898570973607
140,share_k_z,0.032476541985414234,0.031258505637844665,-0.03215990954863316,0.09136225510098749
140,dist_cw_z,-0.12331926043476554,0.03378440524775252,-0.19075793486342427,-0.0580795343011029
140,dist_ccw_z,-0.16169182736709986,0.03946264828803135,-0.23865009116498728,-0.08543257956397787
140,enc_lag_fwd_z,-0.26026877682112193,0.06330477205965984,-0.3881286722868423,-0.13654665078973652
140,enc_lag_bwd_z,-0.0713314735714981,0.07439393173857625,-0.2182615417591378,0.0743070813676757
140,is_primacy_k_z,0.051355412706259936,0.045202043560479,-0.035977096043340095,0.13923423945013605
140,is_recency_k_z,-0.00955431147462761,0.047502078330967694,-0.1032867419780738,0.08164506406508945
140,abs_reward_k_z,0.0010698599993954375,0.035782507735217066,-0.07116080925952557,0.07065788592637859
140,signed_reward_k_z,0.07038118935921972,0.033148173093239974,0.007105949194357701,0.13728626854352188
140,is_prev_fixation_k_z,0.29052380798083294,0.027984810253603082,0.23526274266901845,0.34605909943908525
141,share_k_z,0.05195046763223429,0.03730534322111124,-0.024670880523997733,0.12518056070355457
141,dist_cw_z,-0.0441585407133286,0.036811156366301966,-0.1119141114680936,0.035583521942719146
141,dist_ccw_z,-0.08305086710887051,0.051272752262565335,-0.18239602559202364,0.01755627331217981
141,enc_lag_fwd_z,-0.1316743514644707,0.08668177483581668,-0.30848075945855097,0.02966805904621346
141,enc_lag_bwd_z,-0.06097927488464706,0.08676734242998588,-0.23534959639883868,0.11446155267009972
141,is_primacy_k_z,-0.0371862333816373,0.06075471773756084,-0.16261384769498047,0.07901092216719018
141,is_recency_k_z,0.026706455049087995,0.059345501795482675,-0.08933456477910277,0.14878918970348418
141,abs_reward_k_z,0.004786941279437444,0.04681786929694858,-0.08720491379358863,0.09543678649038345
141,signed_reward_k_z,0.007981941536298871,0.04326542973887691,-0.07694317978051404,0.08849101158620043
141,is_prev_fixation_k_z,0.09096325538876705,0.04799893879146643,-0.00406976058747811,0.1821005318873689
142,share_k_z,0.049815803331493755,0.0498262902019875,-0.055368843107971556,0.14585602963448938
142,dist_cw_z,-0.05633799698764347,0.05293503293462227,-0.15977325768174325,0.051102134410316594
142,dist_ccw_z,-0.07675263687799332,0.08231712867586771,-0.2360452974266607,0.08689262909166695
142,enc_lag_fwd_z,-0.044434043799335306,0.11708398670610905,-0.271163633642884,0.18961870297735434
142,enc_lag_bwd_z,0.10811413472268472,0.1306083244747781,-0.12395413092965159,0.38800008038431005
142,is_primacy_k_z,-0.027705137793292582,0.08547418187007001,-0.2099818689147442,0.13469483964106158
142,is_recency_k_z,0.01115243376994599,0.07514766435792625,-0.14194598771581096,0.16381825081054946
142,abs_reward_k_z,0.04525457470340676,0.07246912130817598,-0.10055179854020076,0.19136545294907933
142,signed_reward_k_z,0.01122384507711162,0.05584370954436849,-0.09682327750910799,0.12213917579891355
142,is_prev_fixation_k_z,-0.057369418820776966,0.10032223229055319,-0.2646120159551028,0.13194604688150938
144,share_k_z,0.07723915782129924,0.04172908874043937,-0.004548281366239608,0.16339576674308787
144,dist_cw_z,-0.1007105636821592,0.04744990869472332,-0.20106625911569864,-0.010407954313714924
144,dist_ccw_z,-0.2675813200369603,0.07001779659385345,-0.41090622304214464,-0.13946744288833435
144,enc_lag_fwd_z,-0.01175525639952112,0.09237803871319605,-0.18523933140638388,0.18252312670492166
144,enc_lag_bwd_z,-0.08472654635428223,0.09975345381572558,-0.2859032163526938,0.11040870367733878
144,is_primacy_k_z,0.038280066907417774,0.07024410175944532,-0.09756716864826213,0.18439497471049743
144,is_recency_k_z,0.03152103478103032,0.06543320873180251,-0.0951856346621406,0.17227391141647075
144,abs_reward_k_z,-0.03114737761249259,0.057433955398701504,-0.1472115236573504,0.07805516831578432
144,signed_reward_k_z,-0.008996391555169767,0.04683752262872456,-0.10225287562556971,0.08277714563991975
144,is_prev_fixation_k_z,0.06838244380253584,0.05921642786948746,-0.048872567096995584,0.18183634414959837
146,share_k_z,0.0833470958230905,0.03252427203149565,0.02423146827307822,0.150759028756748
146,dist_cw_z,-0.027240255888827117,0.02480537516742312,-0.07563387902833954,0.019749081703708912
146,dist_ccw_z,-0.06814573066495384,0.027548841929303885,-0.12180897403660029,-0.013983116524235875
146,enc_lag_fwd_z,0.018829813833933257,0.05483119517090202,-0.08725887947425134,0.127207116015158
146,enc_lag_bwd_z,0.10348196486072624,0.05747552642618652,-0.00279748205004056,0.2183173530659266
146,is_primacy_k_z,-0.09541590220143802,0.04045469236396958,-0.1730796721037965,-0.01851859231825521
146,is_recency_k_z,-0.08865290746343395,0.04360411644870844,-0.172604792976469,6.732528537240054e-5
146,abs_reward_k_z,0.06026640253279111,0.030071065435636618,7.88931941516839e-4,0.1170771548585983
146,signed_reward_k_z,0.006195252178906447,0.030138454152599112,-0.054017487119815404,0.06537333654980865
146,is_prev_fixation_k_z,0.32625045133372765,0.02133927179784611,0.28320684762308884,0.36891767200399284
148,share_k_z,0.018645445124796753,0.04777372085046212,-0.08461529550811311,0.10132449397055289
148,dist_cw_z,-0.06953895107469948,0.052429900179275096,-0.17276283129136297,0.03656742689817871
148,dist_ccw_z,-0.06563735481304925,0.08114978561267555,-0.2270725309473588,0.09334963178327815
148,enc_lag_fwd_z,-0.1278638865445293,0.1038042796716814,-0.3348270910728046,0.075881912526143
148,enc_lag_bwd_z,0.13665343553551496,0.1297960913043525,-0.09621832371087558,0.41293792283584907
148,is_primacy_k_z,-0.018208528220545986,0.07869683432195952,-0.17220382640646337,0.13063065697198326
148,is_recency_k_z,-0.022766643264252203,0.07548908212526158,-0.1853418404797245,0.11665240649867344
148,abs_reward_k_z,0.1260027013275595,0.06310120635831225,0.00838981425232349,0.25864365957419755
148,signed_reward_k_z,0.011098858883560091,0.05206448721531144,-0.09139810946080024,0.11575525361075668
148,is_prev_fixation_k_z,-0.042225009195237966,0.0686237326359787,-0.17811997997924664,0.0871097106744712
149,share_k_z,-0.023873857772158637,0.04049272382186395,-0.10604407816667986,0.052302489967545475
149,dist_cw_z,-0.07775424561193167,0.03591848753046524,-0.14751766948050313,-0.005219723306901869
149,dist_ccw_z,0.0020621249327545076,0.04304070986064555,-0.082526398886238,0.08699840644558654
149,enc_lag_fwd_z,-0.2709952614945108,0.07067210551973947,-0.40985791016396966,-0.13241695919271007
149,enc_lag_bwd_z,-0.11552275421268725,0.07314656271661957,-0.2599743067514317,0.026992863061950916
149,is_primacy_k_z,0.1160713454504627,0.0514139977618241,0.015616409370373464,0.22309317034467105
149,is_recency_k_z,0.02272011324067283,0.04921279630477129,-0.07175450506173386,0.12177650154371598
149,abs_reward_k_z,0.1786014381803755,0.04556620297978501,0.09013560947191844,0.268558161595005
149,signed_reward_k_z,0.07534826990556641,0.035029777435957296,0.007598925604167392,0.14635714552650264
149,is_prev_fixation_k_z,0.3115949549715168,0.029924961499332412,0.2506595464473106,0.3714097760924164
150,share_k_z,0.06564393822846123,0.02834846810201999,0.009553522378184092,0.1221399338693917
150,dist_cw_z,-0.0366565376690579,0.02555040469708763,-0.08593458184542208,0.014338269490439435
150,dist_ccw_z,-0.06617013463265814,0.03040290635568589,-0.12488815991040314,-0.006305344483095351
150,enc_lag_fwd_z,-0.09020933445060546,0.054980265539172714,-0.20505691424457495,0.013378377872987087
150,enc_lag_bwd_z,-0.027787487839631555,0.05945455136787243,-0.1373454228430023,0.09136870917889209
150,is_primacy_k_z,0.016273635022861114,0.039643047840057545,-0.061962033344480145,0.09402287305334797
150,is_recency_k_z,0.03729470731394664,0.03939980783715681,-0.033867416680065,0.1183761051873668
150,abs_reward_k_z,-0.02988357035531934,0.031089740677369245,-0.0907984926915693,0.03019843115615792
150,signed_reward_k_z,0.02217803196283812,0.02607552596744643,-0.02907869609253235,0.07446090808979167
150,is_prev_fixation_k_z,0.2851231865425683,0.024353568764578865,0.23895996972597253,0.33336046271099856
